n_str,repetition,class_j,class_k,true_ks,final_certificate,certificate_covers_true_ks,simultaneous_certificate_covers_all_pairs
1000,81,1,2,0.009973297288075951,0.2883219615636888,1,1
1000,81,1,3,0.019945036390476102,0.3765926920090138,1,1
1000,81,1,4,0.029913659851819575,0.5876063674205848,1,1
1000,81,2,3,0.009973297288075951,0.34107383622131404,1,1
1000,81,2,4,0.019945036390476102,0.6174271468872166,1,1
1000,81,3,4,0.009973297288075951,0.6828765905923988,1,1
2000,81,0,1,0.009973297288075951,0.2016111621617776,1,1
2000,81,0,2,0.019945036390476102,0.19582760744654254,1,1
2000,81,0,3,0.029913659851819575,0.21172868428798278,1,1
2000,81,0,4,0.03987761167674496,0.3974175974466946,1,1
2000,81,1,2,0.009973297288075951,0.19428130317205683,1,1
2000,81,1,3,0.019945036390476102,0.20340560742222893,1,1
2000,81,1,4,0.029913659851819575,0.37758338649720546,1,1
2000,81,2,3,0.009973297288075951,0.2150904988890364,1,1
2000,81,2,4,0.019945036390476102,0.38716736940757257,1,1
2000,81,3,4,0.009973297288075951,0.3648152081236518,1,1
5000,81,0,1,0.009973297288075951,0.1321444207540038,1,1
5000,81,0,2,0.019945036390476102,0.11542702707460611,1,1
5000,81,0,3,0.029913659851819575,0.1450914644576315,1,1
5000,81,0,4,0.03987761167674496,0.3027581156837787,1,1
5000,81,1,2,0.009973297288075951,0.12792970033246714,1,1
5000,81,1,3,0.019945036390476102,0.13887777173864313,1,1
5000,81,1,4,0.029913659851819575,0.2933937144599542,1,1
5000,81,2,3,0.009973297288075951,0.14924967475208592,1,1
5000,81,2,4,0.019945036390476102,0.31507905513145634,1,1
5000,81,3,4,0.009973297288075951,0.27741131705301847,1,1
10000,81,0,1,0.009973297288075951,0.08826677388215957,1,1
10000,81,0,2,0.019945036390476102,0.10342819578885576,1,1
10000,81,0,3,0.029913659851819575,0.12558046391156105,1,1
10000,81,0,4,0.03987761167674496,0.16207805059881097,1,1
10000,81,1,2,0.009973297288075951,0.0906855895043498,1,1
10000,81,1,3,0.019945036390476102,0.12062412033013244,1,1
10000,81,1,4,0.029913659851819575,0.16261639046764773,1,1
10000,81,2,3,0.009973297288075951,0.12119594341077075,1,1
10000,81,2,4,0.019945036390476102,0.16301578466179256,1,1
10000,81,3,4,0.009973297288075951,0.18005934268363877,1,1
20000,81,0,1,0.009973297288075951,0.0614650797370188,1,1
20000,81,0,2,0.019945036390476102,0.07639598379284221,1,1
20000,81,0,3,0.029913659851819575,0.06472195716988918,1,1
20000,81,0,4,0.03987761167674496,0.15371388358321422,1,1
20000,81,1,2,0.009973297288075951,0.08301598009865097,1,1
20000,81,1,3,0.019945036390476102,0.06960849083769305,1,1
20000,81,1,4,0.029913659851819575,0.155361690952732,1,1
20000,81,2,3,0.009973297288075951,0.073620725604074,1,1
20000,81,2,4,0.019945036390476102,0.14314109365123207,1,1
20000,81,3,4,0.009973297288075951,0.14798316924162902,1,1
50000,81,0,1,0.009973297288075951,0.04089164429596238,1,1
50000,81,0,2,0.019945036390476102,0.052566997942031145,1,1
50000,81,0,3,0.029913659851819575,0.059267386840187036,1,1
50000,81,0,4,0.03987761167674496,0.09976122659435417,1,1
50000,81,1,2,0.009973297288075951,0.05030078777375495,1,1
50000,81,1,3,0.019945036390476102,0.05662477672296329,1,1
50000,81,1,4,0.029913659851819575,0.09367442857873323,1,1
50000,81,2,3,0.009973297288075951,0.04913860430341714,1,1
50000,81,2,4,0.019945036390476102,0.0866628644650684,1,1
50000,81,3,4,0.009973297288075951,0.07476087227539849,1,1
500,82,0,1,0.009973297288075951,0.3560153515482911,1,1
500,82,0,2,0.019945036390476102,0.3856749182862553,1,1
500,82,0,3,0.029913659851819575,0.4245553846352643,1,1
500,82,0,4,0.03987761167674496,0.9395027505097436,1,1
500,82,1,2,0.009973297288075951,0.42018608838609794,1,1
500,82,1,3,0.019945036390476102,0.5036324702732967,1,1
500,82,1,4,0.029913659851819575,0.926326183094198,1,1
500,82,2,3,0.009973297288075951,0.5278066581463392,1,1
500,82,2,4,0.019945036390476102,0.8973491104630387,1,1
500,82,3,4,0.009973297288075951,1.0,1,1
1000,82,0,1,0.009973297288075951,0.26609287461646053,1,1
1000,82,0,2,0.019945036390476102,0.24614680826780044,1,1
1000,82,0,3,0.029913659851819575,0.2674551543973539,1,1
1000,82,0,4,0.03987761167674496,0.5290192319874608,1,1
1000,82,1,2,0.009973297288075951,0.2938115022319035,1,1
1000,82,1,3,0.019945036390476102,0.307714634275437,1,1
1000,82,1,4,0.029913659851819575,0.5595239915063697,1,1
1000,82,2,3,0.009973297288075951,0.2912365769802422,1,1
1000,82,2,4,0.019945036390476102,0.5283125996962066,1,1
1000,82,3,4,0.009973297288075951,0.5783457229301718,1,1
2000,82,0,1,0.009973297288075951,0.1891329709804942,1,1
2000,82,0,2,0.019945036390476102,0.201840387966731,1,1
2000,82,0,3,0.029913659851819575,0.21491247973159813,1,1
2000,82,0,4,0.03987761167674496,0.3826786482665021,1,1
2000,82,1,2,0.009973297288075951,0.2006776490433933,1,1
2000,82,1,3,0.019945036390476102,0.19747206438831733,1,1
2000,82,1,4,0.029913659851819575,0.3811933542140916,1,1
2000,82,2,3,0.009973297288075951,0.19626902929797496,1,1
2000,82,2,4,0.019945036390476102,0.36591438674581334,1,1
2000,82,3,4,0.009973297288075951,0.3781043597746736,1,1
5000,82,0,1,0.009973297288075951,0.13484486187056927,1,1
5000,82,0,2,0.019945036390476102,0.13011269824401064,1,1
5000,82,0,3,0.029913659851819575,0.1536039589558031,1,1
5000,82,0,4,0.03987761167674496,0.2146374391944679,1,1
5000,82,1,2,0.009973297288075951,0.1607617446627713,1,1
5000,82,1,3,0.019945036390476102,0.1764677257483553,1,1
5000,82,1,4,0.029913659851819575,0.2548281639754042,1,1
5000,82,2,3,0.009973297288075951,0.14671771799242828,1,1
5000,82,2,4,0.019945036390476102,0.233459766265674,1,1
5000,82,3,4,0.009973297288075951,0.25609322592727707,1,1
10000,82,0,1,0.009973297288075951,0.10556539278302536,1,1
10000,82,0,2,0.019945036390476102,0.08996398328982592,1,1
10000,82,0,3,0.029913659851819575,0.11085978882002073,1,1
10000,82,0,4,0.03987761167674496,0.20441658025855475,1,1
10000,82,1,2,0.009973297288075951,0.09956359022289832,1,1
10000,82,1,3,0.019945036390476102,0.08691430111363227,1,1
10000,82,1,4,0.029913659851819575,0.17768170247662718,1,1
10000,82,2,3,0.009973297288075951,0.10972434280266835,1,1
10000,82,2,4,0.019945036390476102,0.1970439487007533,1,1
10000,82,3,4,0.009973297288075951,0.17958004056259813,1,1
20000,82,0,1,0.009973297288075951,0.06071700746537899,1,1
20000,82,0,2,0.019945036390476102,0.060464387576467285,1,1
20000,82,0,3,0.029913659851819575,0.07777195395732797,1,1
20000,82,0,4,0.03987761167674496,0.12062927066396631,1,1
20000,82,1,2,0.009973297288075951,0.06122679402821653,1,1
20000,82,1,3,0.019945036390476102,0.07679138380236342,1,1
20000,82,1,4,0.029913659851819575,0.11450177724924923,1,1
20000,82,2,3,0.009973297288075951,0.08669256640080218,1,1
20000,82,2,4,0.019945036390476102,0.11551734864163604,1,1
20000,82,3,4,0.009973297288075951,0.13131324865919997,1,1
50000,82,0,1,0.009973297288075951,0.037248512016309736,1,1
50000,82,0,2,0.019945036390476102,0.04872835692883509,1,1
50000,82,0,3,0.029913659851819575,0.06354535343850676,1,1
50000,82,0,4,0.03987761167674496,0.10256322291467418,1,1
50000,82,1,2,0.009973297288075951,0.04383383941909316,1,1
50000,82,1,3,0.019945036390476102,0.058801591875506515,1,1
50000,82,1,4,0.029913659851819575,0.09792665986994356,1,1
50000,82,2,3,0.009973297288075951,0.05381423118313298,1,1
50000,82,2,4,0.019945036390476102,0.09197500263077565,1,1
50000,82,3,4,0.009973297288075951,0.08148779653073683,1,1
500,83,0,1,0.009973297288075951,0.37616289285540294,1,1
500,83,0,2,0.019945036390476102,0.3788828643735761,1,1
500,83,0,3,0.029913659851819575,0.3825792906365614,1,1
500,83,0,4,0.03987761167674496,1.0,1,1
500,83,1,2,0.009973297288075951,0.41326262020996646,1,1
500,83,1,3,0.019945036390476102,0.3828472739125869,1,1
500,83,1,4,0.029913659851819575,1.0,1,1
500,83,2,3,0.009973297288075951,0.41443440540257104,1,1
500,83,2,4,0.019945036390476102,1.0,1,1
500,83,3,4,0.009973297288075951,1.0,1,1
1000,83,0,1,0.009973297288075951,0.2680752138905711,1,1
1000,83,0,2,0.019945036390476102,0.29985914485908527,1,1
1000,83,0,3,0.029913659851819575,0.28189883952216793,1,1
1000,83,0,4,0.03987761167674496,0.5117718670173905,1,1
1000,83,1,2,0.009973297288075951,0.2620485442565712,1,1
1000,83,1,3,0.019945036390476102,0.2715123463225004,1,1
1000,83,1,4,0.029913659851819575,0.5543297127468052,1,1
1000,83,2,3,0.009973297288075951,0.3106979019698928,1,1
1000,83,2,4,0.019945036390476102,0.5403557615570328,1,1
1000,83,3,4,0.009973297288075951,0.5809488883927584,1,1
2000,83,0,1,0.009973297288075951,0.1964011324235777,1,1
2000,83,0,2,0.019945036390476102,0.21819826520068303,1,1
2000,83,0,3,0.029913659851819575,0.2017512853184989,1,1
2000,83,0,4,0.03987761167674496,0.4236581016901577,1,1
2000,83,1,2,0.009973297288075951,0.20199039090154236,1,1
2000,83,1,3,0.019945036390476102,0.20311706829889797,1,1
2000,83,1,4,0.029913659851819575,0.42576851041518254,1,1
2000,83,2,3,0.009973297288075951,0.2512388024006046,1,1
2000,83,2,4,0.019945036390476102,0.4067333817717911,1,1
2000,83,3,4,0.009973297288075951,0.4688975510889915,1,1
5000,83,0,1,0.009973297288075951,0.12049634332073858,1,1
5000,83,0,2,0.019945036390476102,0.12098024249841849,1,1
5000,83,0,3,0.029913659851819575,0.11141964098479668,1,1
5000,83,0,4,0.03987761167674496,0.23591755835219605,1,1
5000,83,1,2,0.009973297288075951,0.15713693569321752,1,1
5000,83,1,3,0.019945036390476102,0.13185158039648465,1,1
5000,83,1,4,0.029913659851819575,0.23433245632291053,1,1
5000,83,2,3,0.009973297288075951,0.13232202053971256,1,1
5000,83,2,4,0.019945036390476102,0.26669870179822175,1,1
5000,83,3,4,0.009973297288075951,0.25816421758162816,1,1
10000,83,0,1,0.009973297288075951,0.0830145241225738,1,1
10000,83,0,2,0.019945036390476102,0.0828503104463573,1,1
10000,83,0,3,0.029913659851819575,0.09201476910900933,1,1
10000,83,0,4,0.03987761167674496,0.17597853660493956,1,1
10000,83,1,2,0.009973297288075951,0.08834125604617099,1,1
10000,83,1,3,0.019945036390476102,0.09806097113403808,1,1
10000,83,1,4,0.029913659851819575,0.1744889623032494,1,1
10000,83,2,3,0.009973297288075951,0.09541096571670143,1,1
10000,83,2,4,0.019945036390476102,0.1808891306421566,1,1
10000,83,3,4,0.009973297288075951,0.1752531143423923,1,1
20000,83,0,1,0.009973297288075951,0.06157099616460823,1,1
20000,83,0,2,0.019945036390476102,0.07328677667407832,1,1
20000,83,0,3,0.029913659851819575,0.09052918841979105,1,1
20000,83,0,4,0.03987761167674496,0.12031901395395658,1,1
20000,83,1,2,0.009973297288075951,0.07008773050564074,1,1
20000,83,1,3,0.019945036390476102,0.08445647909083606,1,1
20000,83,1,4,0.029913659851819575,0.12540498818491588,1,1
20000,83,2,3,0.009973297288075951,0.07301814479171873,1,1
20000,83,2,4,0.019945036390476102,0.13790682038666158,1,1
20000,83,3,4,0.009973297288075951,0.14849790884419126,1,1
50000,83,0,1,0.009973297288075951,0.035293904638309885,1,1
50000,83,0,2,0.019945036390476102,0.04770464164162491,1,1
50000,83,0,3,0.029913659851819575,0.06138254920675242,1,1
50000,83,0,4,0.03987761167674496,0.10277203329663906,1,1
50000,83,1,2,0.009973297288075951,0.04955944918706751,1,1
50000,83,1,3,0.019945036390476102,0.06380535617377284,1,1
50000,83,1,4,0.029913659851819575,0.1020701403288409,1,1
50000,83,2,3,0.009973297288075951,0.05149422789487127,1,1
50000,83,2,4,0.019945036390476102,0.09396134061776422,1,1
50000,83,3,4,0.009973297288075951,0.08643708026263047,1,1
500,84,0,1,0.009973297288075951,0.4816829022611328,1,1
500,84,0,2,0.019945036390476102,0.394973847439709,1,1
500,84,0,3,0.029913659851819575,0.4320028272949935,1,1
500,84,0,4,0.03987761167674496,0.773725425806008,1,1
500,84,1,2,0.009973297288075951,0.4276337308884407,1,1
500,84,1,3,0.019945036390476102,0.4582491352169975,1,1
500,84,1,4,0.029913659851819575,0.9152670122909528,1,1
500,84,2,3,0.009973297288075951,0.42038918007829096,1,1
500,84,2,4,0.019945036390476102,0.8588146369968064,1,1
500,84,3,4,0.009973297288075951,0.8395833872219749,1,1
1000,84,0,1,0.009973297288075951,0.2544058590867748,1,1
1000,84,0,2,0.019945036390476102,0.29645079444946787,1,1
1000,84,0,3,0.029913659851819575,0.27048903361921584,1,1
1000,84,0,4,0.03987761167674496,0.5549480936746274,1,1
1000,84,1,2,0.009973297288075951,0.3109461499141476,1,1
1000,84,1,3,0.019945036390476102,0.2805404317555794,1,1
1000,84,1,4,0.029913659851819575,0.5760663865693311,1,1
1000,84,2,3,0.009973297288075951,0.3388999880371907,1,1
1000,84,2,4,0.019945036390476102,0.5399556986627355,1,1
1000,84,3,4,0.009973297288075951,0.5983764611775546,1,1
2000,84,0,1,0.009973297288075951,0.2014342408461357,1,1
2000,84,0,2,0.019945036390476102,0.2380791111375481,1,1
2000,84,0,3,0.029913659851819575,0.18975166464524876,1,1
2000,84,0,4,0.03987761167674496,0.4164367419139797,1,1
2000,84,1,2,0.009973297288075951,0.23604988334804122,1,1
2000,84,1,3,0.019945036390476102,0.2083767395353938,1,1
2000,84,1,4,0.029913659851819575,0.4019805785814715,1,1
2000,84,2,3,0.009973297288075951,0.22209300505217466,1,1
2000,84,2,4,0.019945036390476102,0.3848199669179686,1,1
2000,84,3,4,0.009973297288075951,0.40336560883422223,1,1
5000,84,0,1,0.009973297288075951,0.1280418275153756,1,1
5000,84,0,2,0.019945036390476102,0.14981239079786945,1,1
5000,84,0,3,0.029913659851819575,0.1595639645800152,1,1
5000,84,0,4,0.03987761167674496,0.23988188594789947,1,1
5000,84,1,2,0.009973297288075951,0.13001796469476,1,1
5000,84,1,3,0.019945036390476102,0.14388561470060524,1,1
5000,84,1,4,0.029913659851819575,0.22679835650689173,1,1
5000,84,2,3,0.009973297288075951,0.13488664845834722,1,1
5000,84,2,4,0.019945036390476102,0.23111280483020424,1,1
5000,84,3,4,0.009973297288075951,0.23404439957833917,1,1
10000,84,0,1,0.009973297288075951,0.0893604154220663,1,1
10000,84,0,2,0.019945036390476102,0.10184546617994873,1,1
10000,84,0,3,0.029913659851819575,0.11965412553849716,1,1
10000,84,0,4,0.03987761167674496,0.19110351148708432,1,1
10000,84,1,2,0.009973297288075951,0.10413474309840617,1,1
10000,84,1,3,0.019945036390476102,0.11679079221120163,1,1
10000,84,1,4,0.029913659851819575,0.19385140720089633,1,1
10000,84,2,3,0.009973297288075951,0.10050705091545549,1,1
10000,84,2,4,0.019945036390476102,0.1751145891096733,1,1
10000,84,3,4,0.009973297288075951,0.16091168362995772,1,1
20000,84,0,1,0.009973297288075951,0.06184259213674223,1,1
20000,84,0,2,0.019945036390476102,0.07149204449883537,1,1
20000,84,0,3,0.029913659851819575,0.0920652003386398,1,1
20000,84,0,4,0.03987761167674496,0.12404282636083928,1,1
20000,84,1,2,0.009973297288075951,0.06753692414533488,1,1
20000,84,1,3,0.019945036390476102,0.08684318000013402,1,1
20000,84,1,4,0.029913659851819575,0.11381918076259658,1,1
20000,84,2,3,0.009973297288075951,0.07788884395301651,1,1
20000,84,2,4,0.019945036390476102,0.10888441331080477,1,1
20000,84,3,4,0.009973297288075951,0.13263061744520827,1,1
50000,84,0,1,0.009973297288075951,0.04678012788378695,1,1
50000,84,0,2,0.019945036390476102,0.0579076889180704,1,1
50000,84,0,3,0.029913659851819575,0.06945910755774048,1,1
50000,84,0,4,0.03987761167674496,0.0998949050059134,1,1
50000,84,1,2,0.009973297288075951,0.04571807122665393,1,1
50000,84,1,3,0.019945036390476102,0.055703940949313566,1,1
50000,84,1,4,0.029913659851819575,0.08686554634660229,1,1
50000,84,2,3,0.009973297288075951,0.04664204364103455,1,1
50000,84,2,4,0.019945036390476102,0.07706758793633767,1,1
50000,84,3,4,0.009973297288075951,0.07656869615124497,1,1
500,85,0,1,0.009973297288075951,0.443898321822526,1,1
500,85,0,2,0.019945036390476102,0.44466802624875,1,1
500,85,0,3,0.029913659851819575,0.4348446587451279,1,1
500,85,0,4,0.03987761167674496,1.0,1,1
500,85,1,2,0.009973297288075951,0.432292183828076,1,1
500,85,1,3,0.019945036390476102,0.43501262742941593,1,1
500,85,1,4,0.029913659851819575,1.0,1,1
500,85,2,3,0.009973297288075951,0.38249299176985474,1,1
500,85,2,4,0.019945036390476102,1.0,1,1
500,85,3,4,0.009973297288075951,1.0,1,1
1000,85,0,1,0.009973297288075951,0.2532084476277379,1,1
1000,85,0,2,0.019945036390476102,0.28097860353794035,1,1
1000,85,0,3,0.029913659851819575,0.2941415867511695,1,1
1000,85,0,4,0.03987761167674496,0.48732387289189133,1,1
1000,85,1,2,0.009973297288075951,0.2890546032266093,1,1
1000,85,1,3,0.019945036390476102,0.288824673943558,1,1
1000,85,1,4,0.029913659851819575,0.5107114920756246,1,1
1000,85,2,3,0.009973297288075951,0.2768306351835994,1,1
1000,85,2,4,0.019945036390476102,0.5198235226237305,1,1
1000,85,3,4,0.009973297288075951,0.5399178810515164,1,1
2000,85,0,1,0.009973297288075951,0.16390064651418534,1,1
2000,85,0,2,0.019945036390476102,0.18433100232426175,1,1
2000,85,0,3,0.029913659851819575,0.2350419983819763,1,1
2000,85,0,4,0.03987761167674496,0.3869999548261928,1,1
2000,85,1,2,0.009973297288075951,0.19074465008648106,1,1
2000,85,1,3,0.019945036390476102,0.23752447765757495,1,1
2000,85,1,4,0.029913659851819575,0.3949449207771634,1,1
2000,85,2,3,0.009973297288075951,0.2353918731870311,1,1
2000,85,2,4,0.019945036390476102,0.3877696648786339,1,1
2000,85,3,4,0.009973297288075951,0.3472348843828354,1,1
5000,85,0,1,0.009973297288075951,0.12041061895148208,1,1
5000,85,0,2,0.019945036390476102,0.1362713568799671,1,1
5000,85,0,3,0.029913659851819575,0.1818029654410686,1,1
5000,85,0,4,0.03987761167674496,0.22891725476155592,1,1
5000,85,1,2,0.009973297288075951,0.1308165352357264,1,1
5000,85,1,3,0.019945036390476102,0.16328645526226238,1,1
5000,85,1,4,0.029913659851819575,0.2218001057893458,1,1
5000,85,2,3,0.009973297288075951,0.16513347939156303,1,1
5000,85,2,4,0.019945036390476102,0.22526999464678085,1,1
5000,85,3,4,0.009973297288075951,0.267411151527845,1,1
10000,85,0,1,0.009973297288075951,0.08278878280445598,1,1
10000,85,0,2,0.019945036390476102,0.09764381854351137,1,1
10000,85,0,3,0.029913659851819575,0.0985873035966904,1,1
10000,85,0,4,0.03987761167674496,0.2199757560078449,1,1
10000,85,1,2,0.009973297288075951,0.08961938321883492,1,1
10000,85,1,3,0.019945036390476102,0.09926041890219586,1,1
10000,85,1,4,0.029913659851819575,0.21156365716971648,1,1
10000,85,2,3,0.009973297288075951,0.0942571201137782,1,1
10000,85,2,4,0.019945036390476102,0.20183384028320475,1,1
10000,85,3,4,0.009973297288075951,0.20836149858933625,1,1
20000,85,0,1,0.009973297288075951,0.06299121589788309,1,1
20000,85,0,2,0.019945036390476102,0.08026552780192626,1,1
20000,85,0,3,0.029913659851819575,0.08708697473207634,1,1
20000,85,0,4,0.03987761167674496,0.16375217300214479,1,1
20000,85,1,2,0.009973297288075951,0.0685497659972228,1,1
20000,85,1,3,0.019945036390476102,0.07650028098703966,1,1
20000,85,1,4,0.029913659851819575,0.15763722954964876,1,1
20000,85,2,3,0.009973297288075951,0.06451334093963254,1,1
20000,85,2,4,0.019945036390476102,0.14688854585189312,1,1
20000,85,3,4,0.009973297288075951,0.1380725522274975,1,1
50000,85,0,1,0.009973297288075951,0.0361982308926278,1,1
50000,85,0,2,0.019945036390476102,0.05301168450895365,1,1
50000,85,0,3,0.029913659851819575,0.06027744705114166,1,1
50000,85,0,4,0.03987761167674496,0.09227652130955599,1,1
50000,85,1,2,0.009973297288075951,0.048725010846169564,1,1
50000,85,1,3,0.019945036390476102,0.0566306407335916,1,1
50000,85,1,4,0.029913659851819575,0.0907977590798951,1,1
50000,85,2,3,0.009973297288075951,0.04509430886994975,1,1
50000,85,2,4,0.019945036390476102,0.07750176008715072,1,1
50000,85,3,4,0.009973297288075951,0.07129090821964718,1,1
500,86,0,1,0.009973297288075951,0.40657887019403394,1,1
500,86,0,2,0.019945036390476102,0.35552957605417856,1,1
500,86,0,3,0.029913659851819575,0.4224197623998973,1,1
500,86,0,4,0.03987761167674496,0.861683795360197,1,1
500,86,1,2,0.009973297288075951,0.4520872936185011,1,1
500,86,1,3,0.019945036390476102,0.4608500646698944,1,1
500,86,1,4,0.029913659851819575,0.8655824041581034,1,1
500,86,2,3,0.009973297288075951,0.4943889879025197,1,1
500,86,2,4,0.019945036390476102,0.8402835549936343,1,1
500,86,3,4,0.009973297288075951,0.9271738482403464,1,1
1000,86,0,1,0.009973297288075951,0.2790519745615464,1,1
1000,86,0,2,0.019945036390476102,0.260927195032126,1,1
1000,86,0,3,0.029913659851819575,0.3497706967771,1,1
1000,86,0,4,0.03987761167674496,0.566778250713716,1,1
1000,86,1,2,0.009973297288075951,0.3482767631803422,1,1
1000,86,1,3,0.019945036390476102,0.40245562088260217,1,1
1000,86,1,4,0.029913659851819575,0.526790288017134,1,1
1000,86,2,3,0.009973297288075951,0.34666765670521427,1,1
1000,86,2,4,0.019945036390476102,0.6399500495856649,1,1
1000,86,3,4,0.009973297288075951,0.6693700643512359,1,1
2000,86,0,1,0.009973297288075951,0.21289744146066492,1,1
2000,86,0,2,0.019945036390476102,0.19688449858608476,1,1
2000,86,0,3,0.029913659851819575,0.23635506991815347,1,1
2000,86,0,4,0.03987761167674496,0.3978271283614475,1,1
2000,86,1,2,0.009973297288075951,0.20920176101422033,1,1
2000,86,1,3,0.019945036390476102,0.2034910663150547,1,1
2000,86,1,4,0.029913659851819575,0.37811009934536455,1,1
2000,86,2,3,0.009973297288075951,0.21268076652883747,1,1
2000,86,2,4,0.019945036390476102,0.3827980815243648,1,1
2000,86,3,4,0.009973297288075951,0.4127353873915875,1,1
5000,86,0,1,0.009973297288075951,0.11784824997204879,1,1
5000,86,0,2,0.019945036390476102,0.13126998551181135,1,1
5000,86,0,3,0.029913659851819575,0.1396142698014047,1,1
5000,86,0,4,0.03987761167674496,0.251067000461419,1,1
5000,86,1,2,0.009973297288075951,0.1257620408659847,1,1
5000,86,1,3,0.019945036390476102,0.1287917400654914,1,1
5000,86,1,4,0.029913659851819575,0.24857520298592306,1,1
5000,86,2,3,0.009973297288075951,0.13133960090512212,1,1
5000,86,2,4,0.019945036390476102,0.23069820240769917,1,1
5000,86,3,4,0.009973297288075951,0.2400650639462952,1,1
10000,86,0,1,0.009973297288075951,0.0756970872992524,1,1
10000,86,0,2,0.019945036390476102,0.08891091579780756,1,1
10000,86,0,3,0.029913659851819575,0.11214775374789102,1,1
10000,86,0,4,0.03987761167674496,0.23147203651091913,1,1
10000,86,1,2,0.009973297288075951,0.09898539202313239,1,1
10000,86,1,3,0.019945036390476102,0.12499874997773397,1,1
10000,86,1,4,0.029913659851819575,0.23478347116042703,1,1
10000,86,2,3,0.009973297288075951,0.10569312311485468,1,1
10000,86,2,4,0.019945036390476102,0.21630659347978515,1,1
10000,86,3,4,0.009973297288075951,0.2157671984030749,1,1
20000,86,0,1,0.009973297288075951,0.06216684337330812,1,1
20000,86,0,2,0.019945036390476102,0.08096097342102505,1,1
20000,86,0,3,0.029913659851819575,0.07848690217580655,1,1
20000,86,0,4,0.03987761167674496,0.12441050409455942,1,1
20000,86,1,2,0.009973297288075951,0.07266281561791475,1,1
20000,86,1,3,0.019945036390476102,0.07209835648633389,1,1
20000,86,1,4,0.029913659851819575,0.12816646450350744,1,1
20000,86,2,3,0.009973297288075951,0.06253267676896518,1,1
20000,86,2,4,0.019945036390476102,0.13093200218279927,1,1
20000,86,3,4,0.009973297288075951,0.12993902522486458,1,1
50000,86,0,1,0.009973297288075951,0.04108183102877599,1,1
50000,86,0,2,0.019945036390476102,0.04966483033930515,1,1
50000,86,0,3,0.029913659851819575,0.06288634818838462,1,1
50000,86,0,4,0.03987761167674496,0.11445884072846886,1,1
50000,86,1,2,0.009973297288075951,0.04919127358006784,1,1
50000,86,1,3,0.019945036390476102,0.06045415173249975,1,1
50000,86,1,4,0.029913659851819575,0.11152117349548428,1,1
50000,86,2,3,0.009973297288075951,0.05630541363374129,1,1
50000,86,2,4,0.019945036390476102,0.1074632993255683,1,1
50000,86,3,4,0.009973297288075951,0.08554048202743139,1,1
500,87,0,1,0.009973297288075951,0.37362509115648135,1,1
500,87,0,2,0.019945036390476102,0.41475387223051274,1,1
500,87,0,3,0.029913659851819575,0.43523617727279273,1,1
500,87,0,4,0.03987761167674496,0.7882146182962995,1,1
500,87,1,2,0.009973297288075951,0.40161965722451776,1,1
500,87,1,3,0.019945036390476102,0.4232586238198774,1,1
500,87,1,4,0.029913659851819575,0.7858831656889838,1,1
500,87,2,3,0.009973297288075951,0.40812768421254536,1,1
500,87,2,4,0.019945036390476102,0.7513347503534965,1,1
500,87,3,4,0.009973297288075951,0.7115751571958451,1,1
1000,87,0,1,0.009973297288075951,0.27461226150903995,1,1
1000,87,0,2,0.019945036390476102,0.26258456415807574,1,1
1000,87,0,3,0.029913659851819575,0.3024565481078636,1,1
1000,87,0,4,0.03987761167674496,0.5438018804037906,1,1
1000,87,1,2,0.009973297288075951,0.31073109757744566,1,1
1000,87,1,3,0.019945036390476102,0.2580111881160393,1,1
1000,87,1,4,0.029913659851819575,0.4936184785114235,1,1
1000,87,2,3,0.009973297288075951,0.32938100895078326,1,1
1000,87,2,4,0.019945036390476102,0.5733751200564798,1,1
1000,87,3,4,0.009973297288075951,0.5169966740097076,1,1
2000,87,0,1,0.009973297288075951,0.2004653212314254,1,1
2000,87,0,2,0.019945036390476102,0.18455209779474208,1,1
2000,87,0,3,0.029913659851819575,0.22061253017283688,1,1
2000,87,0,4,0.03987761167674496,0.40390495901884016,1,1
2000,87,1,2,0.009973297288075951,0.19546692046599617,1,1
2000,87,1,3,0.019945036390476102,0.2236372376565155,1,1
2000,87,1,4,0.029913659851819575,0.38776943856065427,1,1
2000,87,2,3,0.009973297288075951,0.19757050692504136,1,1
2000,87,2,4,0.019945036390476102,0.41452909121810455,1,1
2000,87,3,4,0.009973297288075951,0.41129291942537344,1,1
5000,87,0,1,0.009973297288075951,0.11049005887568006,1,1
5000,87,0,2,0.019945036390476102,0.13841680743049603,1,1
5000,87,0,3,0.029913659851819575,0.1358065050494166,1,1
5000,87,0,4,0.03987761167674496,0.2465638109069042,1,1
5000,87,1,2,0.009973297288075951,0.14805794173560055,1,1
5000,87,1,3,0.019945036390476102,0.13736517809853077,1,1
5000,87,1,4,0.029913659851819575,0.25672847029144563,1,1
5000,87,2,3,0.009973297288075951,0.1429331476721471,1,1
5000,87,2,4,0.019945036390476102,0.29207986694790955,1,1
5000,87,3,4,0.009973297288075951,0.2749518620653866,1,1
10000,87,0,1,0.009973297288075951,0.10126786920443309,1,1
10000,87,0,2,0.019945036390476102,0.11464269074953698,1,1
10000,87,0,3,0.029913659851819575,0.11088586133843567,1,1
10000,87,0,4,0.03987761167674496,0.20714008394978908,1,1
10000,87,1,2,0.009973297288075951,0.08658550666902262,1,1
10000,87,1,3,0.019945036390476102,0.09217791045318438,1,1
10000,87,1,4,0.029913659851819575,0.1769442698465869,1,1
