repetition,n_cert,method,tau,candidate_threshold,candidate_true_coverage,threshold,finite,true_coverage,pac_valid,support,successes,lower_bound,accepted
58,10000,ordinal_candidate_plus_cp_certification,0.97,0.8709256090266636,0.9603385244392115,0.8709256090266636,1,0.9603385244392115,1,311,297,0.9196830742558788,1
59,10000,independent_mondrian_total_budget,,,,0.8187683408945033,1,0.932391500880315,1,282,,,
59,10000,direct_pac_split_matched,,0.8609496166124935,0.9558792910148808,0.8609496166124935,1,0.9558792910148808,1,269,254,0.9027513136324667,1
59,10000,direct_pac_total_budget,,0.8573113943266357,0.9541557142134889,0.8573113943266357,1,0.9541557142134889,1,282,266,0.9027200717514032,1
59,10000,ordinal_pooled_candidate_uncertified,0.9,0.7820791086992198,0.9049689697733834,0.7820791086992198,1,0.9049689697733834,1,48,,,
59,10000,ordinal_candidate_plus_cp_certification,0.9,0.7820791086992198,0.9049689697733834,,0,1.0,1,269,233,0.8105684178375898,0
59,10000,ordinal_pooled_candidate_uncertified,0.93,0.8001695366994904,0.9193701869700768,0.8001695366994904,1,0.9193701869700768,1,48,,,
59,10000,ordinal_candidate_plus_cp_certification,0.93,0.8001695366994904,0.9193701869700768,,0,1.0,1,269,238,0.8318071258628201,0
59,10000,ordinal_pooled_candidate_uncertified,0.95,0.8332208026919974,0.9413378656634994,0.8332208026919974,1,0.9413378656634994,1,48,,,
59,10000,ordinal_candidate_plus_cp_certification,0.95,0.8332208026919974,0.9413378656634994,,0,1.0,1,269,244,0.8577794565493602,0
59,10000,ordinal_pooled_candidate_uncertified,0.97,0.9270914190170818,0.9790975492792922,0.9270914190170818,1,0.9790975492792922,1,48,,,
59,10000,ordinal_candidate_plus_cp_certification,0.97,0.9270914190170818,0.9790975492792922,0.9270914190170818,1,0.9790975492792922,1,269,260,0.9314385909112397,1
60,10000,independent_mondrian_total_budget,,,,0.7886907647440691,1,0.9104374657319416,1,311,,,
60,10000,direct_pac_split_matched,,0.838324495920759,0.9442652220133627,0.838324495920759,1,0.9442652220133627,1,306,288,0.9021172393825008,1
60,10000,direct_pac_total_budget,,0.8423965529160007,0.9465171548346876,0.8423965529160007,1,0.9465171548346876,1,311,293,0.90365838613222,1
60,10000,ordinal_pooled_candidate_uncertified,0.9,0.7457073285837514,0.87045332462733,0.7457073285837514,1,0.87045332462733,0,48,,,
60,10000,ordinal_candidate_plus_cp_certification,0.9,0.7457073285837514,0.87045332462733,,0,1.0,1,306,268,0.8253766744636817,0
60,10000,ordinal_pooled_candidate_uncertified,0.93,0.7611294141694991,0.8860231992810315,0.7611294141694991,1,0.8860231992810315,0,48,,,
60,10000,ordinal_candidate_plus_cp_certification,0.93,0.7611294141694991,0.8860231992810315,,0,1.0,1,306,272,0.8402963083895849,0
60,10000,ordinal_pooled_candidate_uncertified,0.95,0.8049684556958876,0.9228986010038556,0.8049684556958876,1,0.9228986010038556,1,48,,,
60,10000,ordinal_candidate_plus_cp_certification,0.95,0.8049684556958876,0.9228986010038556,,0,1.0,1,306,283,0.8823350334179263,0
60,10000,ordinal_pooled_candidate_uncertified,0.97,0.9893130975283104,0.9905263318778621,0.9893130975283104,1,0.9905263318778621,1,48,,,
60,10000,ordinal_candidate_plus_cp_certification,0.97,0.9893130975283104,0.9905263318778621,0.9893130975283104,1,0.9905263318778621,1,306,302,0.9625451330233246,1
61,10000,independent_mondrian_total_budget,,,,0.752179034146081,1,0.8771577334911898,0,317,,,
61,10000,direct_pac_split_matched,,0.8189945140048529,0.9325391994905441,0.8189945140048529,1,0.9325391994905441,1,312,293,0.900034559337525,1
61,10000,direct_pac_total_budget,,0.8189945140048529,0.9325391994905441,0.8189945140048529,1,0.9325391994905441,1,317,298,0.9015786173823206,1
61,10000,ordinal_pooled_candidate_uncertified,0.9,0.809996614620595,0.9264683802345477,0.809996614620595,1,0.9264683802345477,1,48,,,
61,10000,ordinal_candidate_plus_cp_certification,0.9,0.809996614620595,0.9264683802345477,,0,1.0,1,312,291,0.8922498452311824,0
61,10000,ordinal_pooled_candidate_uncertified,0.93,0.8141955673955733,0.9293514446516029,0.8141955673955733,1,0.9293514446516029,1,48,,,
61,10000,ordinal_candidate_plus_cp_certification,0.93,0.8141955673955733,0.9293514446516029,,0,1.0,1,312,291,0.8922498452311824,0
61,10000,ordinal_pooled_candidate_uncertified,0.95,0.8561143544011955,0.9535769387048649,0.8561143544011955,1,0.9535769387048649,1,48,,,
61,10000,ordinal_candidate_plus_cp_certification,0.95,0.8561143544011955,0.9535769387048649,0.8561143544011955,1,0.9535769387048649,1,312,297,0.915896897303927,1
61,10000,ordinal_pooled_candidate_uncertified,0.97,0.9229385102641721,0.9780315634210659,0.9229385102641721,1,0.9780315634210659,1,48,,,
61,10000,ordinal_candidate_plus_cp_certification,0.97,0.9229385102641721,0.9780315634210659,0.9229385102641721,1,0.9780315634210659,1,312,304,0.9450593389028992,1
62,10000,independent_mondrian_total_budget,,,,0.8074348405872318,1,0.9246657494458697,1,323,,,
62,10000,direct_pac_split_matched,,0.8458583599592273,0.948374369367021,0.8458583599592273,1,0.948374369367021,1,313,294,0.9003472327034481,1
62,10000,direct_pac_total_budget,,0.8458583599592273,0.948374369367021,0.8458583599592273,1,0.948374369367021,1,323,304,0.9033696987707387,1
62,10000,ordinal_pooled_candidate_uncertified,0.9,0.8092762064384318,0.9259648205146551,0.8092762064384318,1,0.9259648205146551,1,50,,,
62,10000,ordinal_candidate_plus_cp_certification,0.9,0.8092762064384318,0.9259648205146551,,0,1.0,1,313,282,0.854832813558746,0
62,10000,ordinal_pooled_candidate_uncertified,0.93,0.8605652497254545,0.955699705437187,0.8605652497254545,1,0.955699705437187,1,50,,,
62,10000,ordinal_candidate_plus_cp_certification,0.93,0.8605652497254545,0.955699705437187,0.8605652497254545,1,0.955699705437187,1,313,294,0.9003472327034481,1
62,10000,ordinal_pooled_candidate_uncertified,0.95,0.8987060997308315,0.9708563218497209,0.8987060997308315,1,0.9708563218497209,1,50,,,
62,10000,ordinal_candidate_plus_cp_certification,0.95,0.8987060997308315,0.9708563218497209,0.8987060997308315,1,0.9708563218497209,1,313,298,0.9161604708866886,1
62,10000,ordinal_pooled_candidate_uncertified,0.97,0.9366703252033503,0.9813904079153503,0.9366703252033503,1,0.9813904079153503,1,50,,,
62,10000,ordinal_candidate_plus_cp_certification,0.97,0.9366703252033503,0.9813904079153503,0.9366703252033503,1,0.9813904079153503,1,313,304,0.940924427040319,1
63,10000,independent_mondrian_total_budget,,,,0.802008437043843,1,0.9207363865240386,1,303,,,
63,10000,direct_pac_split_matched,,0.859353885168487,0.9551298694033015,0.859353885168487,1,0.9551298694033015,1,294,277,0.9023942686886381,1
63,10000,direct_pac_total_budget,,0.859353885168487,0.9551298694033015,0.859353885168487,1,0.9551298694033015,1,303,285,0.901168666502481,1
63,10000,ordinal_pooled_candidate_uncertified,0.9,0.7834539015045903,0.9061258488048178,0.7834539015045903,1,0.9061258488048178,1,39,,,
63,10000,ordinal_candidate_plus_cp_certification,0.9,0.7834539015045903,0.9061258488048178,,0,1.0,1,294,259,0.8300751282830492,0
63,10000,ordinal_pooled_candidate_uncertified,0.93,0.9129231702523225,0.9752706420339076,0.9129231702523225,1,0.9752706420339076,1,39,,,
63,10000,ordinal_candidate_plus_cp_certification,0.93,0.9129231702523225,0.9752706420339076,0.9129231702523225,1,0.9752706420339076,1,294,284,0.9326586977097644,1
63,10000,ordinal_pooled_candidate_uncertified,0.95,0.9129231702523225,0.9752706420339076,0.9129231702523225,1,0.9752706420339076,1,39,,,
63,10000,ordinal_candidate_plus_cp_certification,0.95,0.9129231702523225,0.9752706420339076,0.9129231702523225,1,0.9752706420339076,1,294,284,0.9326586977097644,1
63,10000,ordinal_pooled_candidate_uncertified,0.97,1.0932111280635788,0.9979218940525494,1.0932111280635788,1,0.9979218940525494,1,39,,,
63,10000,ordinal_candidate_plus_cp_certification,0.97,1.0932111280635788,0.9979218940525494,1.0932111280635788,1,0.9979218940525494,1,294,294,0.9844581958011467,1
64,10000,independent_mondrian_total_budget,,,,0.7526598969273554,1,0.8776459926438995,0,314,,,
64,10000,direct_pac_split_matched,,0.7989063459270559,0.9184214525906393,0.7989063459270559,1,0.9184214525906393,1,308,290,0.9027395744704103,1
64,10000,direct_pac_total_budget,,0.7989063459270559,0.9184214525906393,0.7989063459270559,1,0.9184214525906393,1,314,295,0.9006579571470414,1
64,10000,ordinal_pooled_candidate_uncertified,0.9,0.8833734095548461,0.9653812633006527,0.8833734095548461,1,0.9653812633006527,1,47,,,
64,10000,ordinal_candidate_plus_cp_certification,0.9,0.8833734095548461,0.9653812633006527,0.8833734095548461,1,0.9653812633006527,1,308,300,0.9443567911084958,1
64,10000,ordinal_pooled_candidate_uncertified,0.93,0.8938362035268907,0.9692011828528977,0.8938362035268907,1,0.9692011828528977,1,47,,,
64,10000,ordinal_candidate_plus_cp_certification,0.93,0.8938362035268907,0.9692011828528977,0.8938362035268907,1,0.9692011828528977,1,308,300,0.9443567911084958,1
64,10000,ordinal_pooled_candidate_uncertified,0.95,0.8983832052446945,0.970748914932393,0.8983832052446945,1,0.970748914932393,1,47,,,
64,10000,ordinal_candidate_plus_cp_certification,0.95,0.8983832052446945,0.970748914932393,0.8983832052446945,1,0.970748914932393,1,308,301,0.9488076682725155,1
64,10000,ordinal_pooled_candidate_uncertified,0.97,0.9368791013897201,0.981437896901328,0.9368791013897201,1,0.981437896901328,1,47,,,
64,10000,ordinal_candidate_plus_cp_certification,0.97,0.9368791013897201,0.981437896901328,0.9368791013897201,1,0.981437896901328,1,308,306,0.9729902329499105,1
65,10000,independent_mondrian_total_budget,,,,0.7765182433415896,1,0.9001823355162539,1,252,,,
65,10000,direct_pac_split_matched,,0.8385332441986484,0.9443824554048511,0.8385332441986484,1,0.9443824554048511,1,242,229,0.9025413532104565,1
65,10000,direct_pac_total_budget,,0.8304623859473309,0.9397061975980375,0.8304623859473309,1,0.9397061975980375,1,252,238,0.9013123098937939,1
65,10000,ordinal_pooled_candidate_uncertified,0.9,0.8195526611550182,0.9329026212080401,0.8195526611550182,1,0.9329026212080401,1,40,,,
65,10000,ordinal_candidate_plus_cp_certification,0.9,0.8195526611550182,0.9329026212080401,,0,1.0,1,242,226,0.8870486397745467,0
65,10000,ordinal_pooled_candidate_uncertified,0.93,0.9242600698976047,0.9783756584927289,0.9242600698976047,1,0.9783756584927289,1,40,,,
65,10000,ordinal_candidate_plus_cp_certification,0.93,0.9242600698976047,0.9783756584927289,0.9242600698976047,1,0.9783756584927289,1,242,240,0.9657212295745767,1
65,10000,ordinal_pooled_candidate_uncertified,0.95,0.9242600698976047,0.9783756584927289,0.9242600698976047,1,0.9783756584927289,1,40,,,
65,10000,ordinal_candidate_plus_cp_certification,0.95,0.9242600698976047,0.9783756584927289,0.9242600698976047,1,0.9783756584927289,1,242,240,0.9657212295745767,1
65,10000,ordinal_pooled_candidate_uncertified,0.97,0.9696671558582275,0.9877226065644773,0.9696671558582275,1,0.9877226065644773,1,40,,,
65,10000,ordinal_candidate_plus_cp_certification,0.97,0.9696671558582275,0.9877226065644773,0.9696671558582275,1,0.9877226065644773,1,242,241,0.9728861726990243,1
66,10000,independent_mondrian_total_budget,,,,0.7571387518796356,1,0.8821283700324465,0,312,,,
66,10000,direct_pac_split_matched,,0.8394968334393877,0.944921087915743,0.8394968334393877,1,0.944921087915743,1,305,287,0.9018030771174659,1
66,10000,direct_pac_total_budget,,0.8394968334393877,0.944921087915743,0.8394968334393877,1,0.944921087915743,1,312,293,0.900034559337525,1
66,10000,ordinal_pooled_candidate_uncertified,0.9,0.7701278503653826,0.8944669384502317,0.7701278503653826,1,0.8944669384502317,0,47,,,
66,10000,ordinal_candidate_plus_cp_certification,0.9,0.7701278503653826,0.8944669384502317,,0,1.0,1,305,277,0.862578218876271,0
66,10000,ordinal_pooled_candidate_uncertified,0.93,0.7842998856235321,0.9068325534579706,0.7842998856235321,1,0.9068325534579706,1,47,,,
66,10000,ordinal_candidate_plus_cp_certification,0.93,0.7842998856235321,0.9068325534579706,,0,1.0,1,305,279,0.8702824664295761,0
66,10000,ordinal_pooled_candidate_uncertified,0.95,0.9601686161879314,0.9861264327168666,0.9601686161879314,1,0.9861264327168666,1,47,,,
66,10000,ordinal_candidate_plus_cp_certification,0.95,0.9601686161879314,0.9861264327168666,0.9601686161879314,1,0.9861264327168666,1,305,300,0.9575897637623154,1
66,10000,ordinal_pooled_candidate_uncertified,0.97,1.1466667642198805,0.999135836227112,1.1466667642198805,1,0.999135836227112,1,47,,,
66,10000,ordinal_candidate_plus_cp_certification,0.97,1.1466667642198805,0.999135836227112,1.1466667642198805,1,0.999135836227112,1,305,305,0.9850144984866549,1
67,10000,independent_mondrian_total_budget,,,,0.782714504651643,1,0.9055049498459571,1,295,,,
67,10000,direct_pac_split_matched,,0.827348730830668,0.9378219517952193,0.827348730830668,1,0.9378219517952193,1,290,273,0.90107716564707,1
67,10000,direct_pac_total_budget,,0.827348730830668,0.9378219517952193,0.827348730830668,1,0.9378219517952193,1,295,278,0.9027180850966614,1
67,10000,ordinal_pooled_candidate_uncertified,0.9,0.7676246848645105,0.8921648502295005,0.7676246848645105,1,0.8921648502295005,0,36,,,
67,10000,ordinal_candidate_plus_cp_certification,0.9,0.7676246848645105,0.8921648502295005,,0,1.0,1,290,258,0.8396638380654493,0
67,10000,ordinal_pooled_candidate_uncertified,0.93,0.8017850070059169,0.9205713320207087,0.8017850070059169,1,0.9205713320207087,1,36,,,
67,10000,ordinal_candidate_plus_cp_certification,0.93,0.8017850070059169,0.9205713320207087,,0,1.0,1,290,266,0.8718994683980219,0
67,10000,ordinal_pooled_candidate_uncertified,0.95,0.8168742878384044,0.9311447962871546,0.8168742878384044,1,0.9311447962871546,1,36,,,
67,10000,ordinal_candidate_plus_cp_certification,0.95,0.8168742878384044,0.9311447962871546,,0,1.0,1,290,270,0.8884341613616997,0
67,10000,ordinal_pooled_candidate_uncertified,0.97,0.8168742878384044,0.9311447962871546,0.8168742878384044,1,0.9311447962871546,1,36,,,
67,10000,ordinal_candidate_plus_cp_certification,0.97,0.8168742878384044,0.9311447962871546,,0,1.0,1,290,270,0.8884341613616997,0
68,10000,independent_mondrian_total_budget,,,,0.8210487351072893,1,0.9338692799492576,1,297,,,
68,10000,direct_pac_split_matched,,0.8418640626741587,0.9462268402144353,0.8418640626741587,1,0.9462268402144353,1,293,276,0.9020682903971691,1
68,10000,direct_pac_total_budget,,0.8420003079592807,0.9463012399277879,0.8420003079592807,1,0.9463012399277879,1,297,280,0.9033593176784116,1
68,10000,ordinal_pooled_candidate_uncertified,0.9,0.6526161670880356,0.7463606080132558,0.6526161670880356,1,0.7463606080132558,0,41,,,
68,10000,ordinal_candidate_plus_cp_certification,0.9,0.6526161670880356,0.7463606080132558,,0,1.0,1,293,210,0.6510919096242389,0
68,10000,ordinal_pooled_candidate_uncertified,0.93,0.8959891839875522,0.9699422756431612,0.8959891839875522,1,0.9699422756431612,1,41,,,
68,10000,ordinal_candidate_plus_cp_certification,0.93,0.8959891839875522,0.9699422756431612,0.8959891839875522,1,0.9699422756431612,1,293,288,0.9558769303307459,1
68,10000,ordinal_pooled_candidate_uncertified,0.95,0.8959891839875522,0.9699422756431612,0.8959891839875522,1,0.9699422756431612,1,41,,,
68,10000,ordinal_candidate_plus_cp_certification,0.95,0.8959891839875522,0.9699422756431612,0.8959891839875522,1,0.9699422756431612,1,293,288,0.9558769303307459,1
68,10000,ordinal_pooled_candidate_uncertified,0.97,1.0320242004957758,0.9947682138051395,1.0320242004957758,1,0.9947682138051395,1,41,,,
68,10000,ordinal_candidate_plus_cp_certification,0.97,1.0320242004957758,0.9947682138051395,1.0320242004957758,1,0.9947682138051395,1,293,292,0.9775602743582024,1
69,10000,independent_mondrian_total_budget,,,,0.7878854658020147,1,0.9097842012492289,1,280,,,
69,10000,direct_pac_split_matched,,0.8470423116534782,0.9489976469968352,0.8470423116534782,1,0.9489976469968352,1,278,262,0.9013512711450906,1
69,10000,direct_pac_total_budget,,0.8470423116534782,0.9489976469968352,0.8470423116534782,1,0.9489976469968352,1,280,264,0.9020404504486024,1
69,10000,ordinal_pooled_candidate_uncertified,0.9,0.8332843260584138,0.9413750288100097,0.8332843260584138,1,0.9413750288100097,1,43,,,
69,10000,ordinal_candidate_plus_cp_certification,0.9,0.8332843260584138,0.9413750288100097,,0,1.0,1,278,258,0.8837348970302197,0
69,10000,ordinal_pooled_candidate_uncertified,0.93,0.8580697615218101,0.9545193786637429,0.8580697615218101,1,0.9545193786637429,1,43,,,
69,10000,ordinal_candidate_plus_cp_certification,0.93,0.8580697615218101,0.9545193786637429,0.8580697615218101,1,0.9545193786637429,1,278,263,0.9058318325539931,1
69,10000,ordinal_pooled_candidate_uncertified,0.95,0.9321878139437504,0.980345573328647,0.9321878139437504,1,0.980345573328647,1,43,,,
69,10000,ordinal_candidate_plus_cp_certification,0.95,0.9321878139437504,0.980345573328647,0.9321878139437504,1,0.980345573328647,1,278,269,0.9336187612944629,1
69,10000,ordinal_pooled_candidate_uncertified,0.97,0.9369306161606372,0.9814495987543015,0.9369306161606372,1,0.9814495987543015,1,43,,,
69,10000,ordinal_candidate_plus_cp_certification,0.97,0.9369306161606372,0.9814495987543015,0.9369306161606372,1,0.9814495987543015,1,278,270,0.938454354736953,1
70,10000,independent_mondrian_total_budget,,,,0.7730241376862088,1,0.8970859661446637,0,342,,,
70,10000,direct_pac_split_matched,,0.8332386327852344,0.9413482986893772,0.8332386327852344,1,0.9413482986893772,1,337,316,0.9000806751350021,1
70,10000,direct_pac_total_budget,,0.8332386327852344,0.9413482986893772,0.8332386327852344,1,0.9413482986893772,1,342,321,0.9015122737386572,1
70,10000,ordinal_pooled_candidate_uncertified,0.9,0.8473995374033519,0.9491845235711485,0.8473995374033519,1,0.9491845235711485,1,55,,,
70,10000,ordinal_candidate_plus_cp_certification,0.9,0.8473995374033519,0.9491845235711485,0.8473995374033519,1,0.9491845235711485,1,337,322,0.9220254368261069,1
70,10000,ordinal_pooled_candidate_uncertified,0.93,0.8601688725434815,0.9555138917995168,0.8601688725434815,1,0.9555138917995168,1,55,,,
70,10000,ordinal_candidate_plus_cp_certification,0.93,0.8601688725434815,0.9555138917995168,0.8601688725434815,1,0.9555138917995168,1,337,323,0.9257727443630819,1
70,10000,ordinal_pooled_candidate_uncertified,0.95,1.0474589270553372,0.9958214894880837,1.0474589270553372,1,0.9958214894880837,1,55,,,
70,10000,ordinal_candidate_plus_cp_certification,0.95,1.0474589270553372,0.9958214894880837,1.0474589270553372,1,0.9958214894880837,1,337,337,0.9864277514738007,1
70,10000,ordinal_pooled_candidate_uncertified,0.97,1.064774042634794,0.996773907179117,1.064774042634794,1,0.996773907179117,1,55,,,
70,10000,ordinal_candidate_plus_cp_certification,0.97,1.064774042634794,0.996773907179117,1.064774042634794,1,0.996773907179117,1,337,337,0.9864277514738007,1
71,10000,independent_mondrian_total_budget,,,,0.7846016690531699,1,0.9070836986985495,1,306,,,
71,10000,direct_pac_split_matched,,0.8294402513892689,0.93909263850601,0.8294402513892689,1,0.93909263850601,1,297,280,0.9033593176784116,1
71,10000,direct_pac_total_budget,,0.8267869271016481,0.937477132936169,0.8267869271016481,1,0.937477132936169,1,306,288,0.9021172393825008,1
71,10000,ordinal_pooled_candidate_uncertified,0.9,0.8447855187816751,0.9478043687096807,0.8447855187816751,1,0.9478043687096807,1,61,,,
71,10000,ordinal_candidate_plus_cp_certification,0.9,0.8447855187816751,0.9478043687096807,0.8447855187816751,1,0.9478043687096807,1,297,282,0.9117346666810366,1
71,10000,ordinal_pooled_candidate_uncertified,0.93,0.9075476666190676,0.9736724226665676,0.9075476666190676,1,0.9736724226665676,1,61,,,
71,10000,ordinal_candidate_plus_cp_certification,0.93,0.9075476666190676,0.9736724226665676,0.9075476666190676,1,0.9736724226665676,1,297,292,0.9564630413838049,1
71,10000,ordinal_pooled_candidate_uncertified,0.95,0.9098899813206855,0.9743791402367648,0.9098899813206855,1,0.9743791402367648,1,61,,,
71,10000,ordinal_candidate_plus_cp_certification,0.95,0.9098899813206855,0.9743791402367648,0.9098899813206855,1,0.9743791402367648,1,297,292,0.9564630413838049,1
71,10000,ordinal_pooled_candidate_uncertified,0.97,1.0328975498281137,0.9948335886514367,1.0328975498281137,1,0.9948335886514367,1,61,,,
71,10000,ordinal_candidate_plus_cp_certification,0.97,1.0328975498281137,0.9948335886514367,1.0328975498281137,1,0.9948335886514367,1,297,297,0.9846139697379961,1
72,10000,independent_mondrian_total_budget,,,,0.7883657842634855,1,0.9101742637681287,1,293,,,
72,10000,direct_pac_split_matched,,0.8314965655212226,0.9403220527165871,0.8314965655212226,1,0.9403220527165871,1,290,273,0.90107716564707,1
72,10000,direct_pac_total_budget,,0.8314965655212226,0.9403220527165871,0.8314965655212226,1,0.9403220527165871,1,293,276,0.9020682903971691,1
72,10000,ordinal_pooled_candidate_uncertified,0.9,0.8416526594743965,0.9461112373047709,0.8416526594743965,1,0.9461112373047709,1,45,,,
72,10000,ordinal_candidate_plus_cp_certification,0.9,0.8416526594743965,0.9461112373047709,0.8416526594743965,1,0.9461112373047709,1,290,276,0.9139835811650758,1
72,10000,ordinal_pooled_candidate_uncertified,0.93,0.8502395200576507,0.9506508835146081,0.8502395200576507,1,0.9506508835146081,1,45,,,
72,10000,ordinal_candidate_plus_cp_certification,0.93,0.8502395200576507,0.9506508835146081,0.8502395200576507,1,0.9506508835146081,1,290,276,0.9139835811650758,1
72,10000,ordinal_pooled_candidate_uncertified,0.95,0.9283075305933868,0.9794012923808768,0.9283075305933868,1,0.9794012923808768,1,45,,,
72,10000,ordinal_candidate_plus_cp_certification,0.95,0.9283075305933868,0.9794012923808768,0.9283075305933868,1,0.9794012923808768,1,290,283,0.9456797891648896,1
72,10000,ordinal_pooled_candidate_uncertified,0.97,1.0719924292833998,0.9971095970362845,1.0719924292833998,1,0.9971095970362845,1,45,,,
72,10000,ordinal_candidate_plus_cp_certification,0.97,1.0719924292833998,0.9971095970362845,1.0719924292833998,1,0.9971095970362845,1,290,289,0.9773303919423169,1
73,10000,independent_mondrian_total_budget,,,,0.7804183829437208,1,0.9035575166222806,1,282,,,
73,10000,direct_pac_split_matched,,0.8403455744384565,0.945392100547954,0.8403455744384565,1,0.945392100547954,1,278,262,0.9013512711450906,1
73,10000,direct_pac_total_budget,,0.8403455744384565,0.945392100547954,0.8403455744384565,1,0.945392100547954,1,282,266,0.9027200717514032,1
73,10000,ordinal_pooled_candidate_uncertified,0.9,0.7516268166876954,0.8765953385651424,0.7516268166876954,1,0.8765953385651424,0,46,,,
73,10000,ordinal_candidate_plus_cp_certification,0.9,0.7516268166876954,0.8765953385651424,,0,1.0,1,278,246,0.8329492033268255,0
73,10000,ordinal_pooled_candidate_uncertified,0.93,0.7518621897436109,0.8768352697594353,0.7518621897436109,1,0.8768352697594353,0,46,,,
73,10000,ordinal_candidate_plus_cp_certification,0.93,0.7518621897436109,0.8768352697594353,,0,1.0,1,278,246,0.8329492033268255,0
73,10000,ordinal_pooled_candidate_uncertified,0.95,0.8589824767167005,0.9549539785120109,0.8589824767167005,1,0.9549539785120109,1,46,,,
73,10000,ordinal_candidate_plus_cp_certification,0.95,0.8589824767167005,0.9549539785120109,0.8589824767167005,1,0.9549539785120109,1,278,267,0.9241518791760344,1
73,10000,ordinal_pooled_candidate_uncertified,0.97,0.933039409985005,0.9805478202257207,0.933039409985005,1,0.9805478202257207,1,46,,,
73,10000,ordinal_candidate_plus_cp_certification,0.97,0.933039409985005,0.9805478202257207,0.933039409985005,1,0.9805478202257207,1,278,273,0.953531012735285,1
74,10000,independent_mondrian_total_budget,,,,0.7737395044475538,1,0.8977255167338447,0,320,,,
74,10000,direct_pac_split_matched,,0.8246952481640167,0.9361801997670025,0.8246952481640167,1,0.9361801997670025,1,312,293,0.900034559337525,1
74,10000,direct_pac_total_budget,,0.8246952481640167,0.9361801997670025,0.8246952481640167,1,0.9361801997670025,1,320,301,0.9024823776306456,1
74,10000,ordinal_pooled_candidate_uncertified,0.9,0.7942106922557433,0.9148208544686341,0.7942106922557433,1,0.9148208544686341,1,45,,,
74,10000,ordinal_candidate_plus_cp_certification,0.9,0.7942106922557433,0.9148208544686341,,0,1.0,1,312,289,0.8845461271757655,0
74,10000,ordinal_pooled_candidate_uncertified,0.93,0.867527089399742,0.9588624651031984,0.867527089399742,1,0.9588624651031984,1,45,,,
74,10000,ordinal_candidate_plus_cp_certification,0.93,0.867527089399742,0.9588624651031984,0.867527089399742,1,0.9588624651031984,1,312,297,0.915896897303927,1
74,10000,ordinal_pooled_candidate_uncertified,0.95,0.8790677127808485,0.9637001128270681,0.8790677127808485,1,0.9637001128270681,1,45,,,
74,10000,ordinal_candidate_plus_cp_certification,0.95,0.8790677127808485,0.9637001128270681,0.8790677127808485,1,0.9637001128270681,1,312,298,0.9199357044887875,1
74,10000,ordinal_pooled_candidate_uncertified,0.97,0.9344815794054838,0.9808862912366811,0.9344815794054838,1,0.9808862912366811,1,45,,,
74,10000,ordinal_candidate_plus_cp_certification,0.97,0.9344815794054838,0.9808862912366811,0.9344815794054838,1,0.9808862912366811,1,312,304,0.9450593389028992,1
75,10000,independent_mondrian_total_budget,,,,0.7670280213310979,1,0.891610817439523,0,310,,,
75,10000,direct_pac_split_matched,,0.8125601131563405,0.9282390208813727,0.8125601131563405,1,0.9282390208813727,1,300,282,0.9002015378854917,1
75,10000,direct_pac_total_budget,,0.8349918870530951,0.9423670959362938,0.8349918870530951,1,0.9423670959362938,1,310,292,0.90335404964737,1
75,10000,ordinal_pooled_candidate_uncertified,0.9,0.9048605985355528,0.972841692154104,0.9048605985355528,1,0.972841692154104,1,40,,,
75,10000,ordinal_candidate_plus_cp_certification,0.9,0.9048605985355528,0.972841692154104,0.9048605985355528,1,0.972841692154104,1,300,295,0.9568925080117923,1
75,10000,ordinal_pooled_candidate_uncertified,0.93,0.9930694167858541,0.9909934097931085,0.9930694167858541,1,0.9909934097931085,1,40,,,
75,10000,ordinal_candidate_plus_cp_certification,0.93,0.9930694167858541,0.9909934097931085,0.9930694167858541,1,0.9909934097931085,1,300,298,0.9722776570227925,1
75,10000,ordinal_pooled_candidate_uncertified,0.95,0.9930694167858541,0.9909934097931085,0.9930694167858541,1,0.9909934097931085,1,40,,,
75,10000,ordinal_candidate_plus_cp_certification,0.95,0.9930694167858541,0.9909934097931085,0.9930694167858541,1,0.9909934097931085,1,300,298,0.9722776570227925,1
75,10000,ordinal_pooled_candidate_uncertified,0.97,1.1108397870988245,0.9984325907192133,1.1108397870988245,1,0.9984325907192133,1,40,,,
75,10000,ordinal_candidate_plus_cp_certification,0.97,1.1108397870988245,0.9984325907192133,1.1108397870988245,1,0.9984325907192133,1,300,299,0.9780789553505751,1
76,10000,independent_mondrian_total_budget,,,,0.7870358049878443,1,0.9090911199506935,1,292,,,
76,10000,direct_pac_split_matched,,0.8321963277681093,0.9407359584127069,0.8321963277681093,1,0.9407359584127069,1,283,267,0.9030563600421293,1
76,10000,direct_pac_total_budget,,0.8321963277681093,0.9407359584127069,0.8321963277681093,1,0.9407359584127069,1,292,275,0.9017401285110094,1
76,10000,ordinal_pooled_candidate_uncertified,0.9,0.8177858088321419,0.9317469727812941,0.8177858088321419,1,0.9317469727812941,1,49,,,
76,10000,ordinal_candidate_plus_cp_certification,0.9,0.8177858088321419,0.9317469727812941,,0,1.0,1,283,263,0.8857401732575283,0
76,10000,ordinal_pooled_candidate_uncertified,0.93,0.8892326435029878,0.9675657450175482,0.8892326435029878,1,0.9675657450175482,1,49,,,
76,10000,ordinal_candidate_plus_cp_certification,0.93,0.8892326435029878,0.9675657450175482,0.8892326435029878,1,0.9675657450175482,1,283,276,0.94435767300875,1
