n_str,repetition,class_j,class_k,m_j,m_k,true_ks,empirical_ks,dkw_ucb,two_sample_radius,two_sample_direct_ucb,two_sample_path_ucb,two_sample_ucb,ucb_reduction,dkw_covers,two_sample_covers,dkw_all_pairs_cover,two_sample_all_pairs_cover
20000,57,2,4,4455,605,0.019945036390476102,0.04317926742169165,0.13373699192340122,0.08261517647388292,0.12579444389557456,0.18416533174670133,0.12579444389557456,0.007942548027826651,1,1,1,1
20000,57,3,4,4005,605,0.009973297288075951,0.0440771349862259,0.13596836546104563,0.0833715746331087,0.12744870961933458,0.12744870961933458,0.12744870961933458,0.008519655841711049,1,1,1,1
20000,58,0,1,6100,4881,0.009973297288075951,0.019201856647220183,0.06333841941829223,0.03743776584341719,0.05663962249063737,0.05663962249063737,0.05663962249063737,0.006698796927654856,1,1,1,1
20000,58,0,2,6100,4409,0.019945036390476102,0.018388727974448738,0.06374060599693449,0.038527777029849636,0.05691650500429837,0.11159976912106355,0.05691650500429837,0.006824100992636112,1,1,1,1
20000,58,0,3,6100,3996,0.029913659851819575,0.023961994781666884,0.07054944630610127,0.039656213628684996,0.06361820841035187,0.16551218747241042,0.06361820841035187,0.006931237895749398,1,1,1,1
20000,58,0,4,6100,614,0.03987761167674496,0.034956479948737115,0.1214816090777957,0.08014507182607548,0.1151015517748126,0.27873014051123207,0.1151015517748126,0.006380057302983105,1,1,1,1
20000,58,1,2,4881,4409,0.009973297288075951,0.01445177720098978,0.06226104771809195,0.0405083694294364,0.05496014663042618,0.05496014663042618,0.05496014663042618,0.007300901087665769,1,1,1,1
20000,58,1,3,4881,3996,0.019945036390476102,0.009348777172993539,0.058393621192044345,0.04158987301232032,0.050938650185313857,0.10887256498177304,0.050938650185313857,0.007454971006730489,1,1,1,1
20000,58,1,4,4881,614,0.029913659851819575,0.02976475291080817,0.11874727453448318,0.08149797499524905,0.11126272790605722,0.2220905180205947,0.11126272790605722,0.007484546628425959,1,1,1,1
20000,58,2,3,4409,3996,0.009973297288075951,0.011328236832886418,0.06158839610335093,0.04258418151846045,0.053912418351346865,0.053912418351346865,0.053912418351346865,0.007675977752004064,1,1,1,1
20000,58,2,4,4409,614,0.019945036390476102,0.02801162561328878,0.11820946248837749,0.08218022057871599,0.11019184619200477,0.16713037139016854,0.11019184619200477,0.008017616296372723,1,1,1,1
20000,58,3,4,3996,614,0.009973297288075951,0.030334895155742087,0.12176830553277944,0.08288305788307958,0.11321795303882166,0.11321795303882166,0.11321795303882166,0.008550352493957775,1,1,1,1
20000,59,0,1,5977,5127,0.009973297288075951,0.01478686959395975,0.05857098864196881,0.037111658182635045,0.051898527776594795,0.051898527776594795,0.051898527776594795,0.006672460865374014,1,1,1,1
20000,59,0,2,5977,4316,0.019945036390476102,0.018805211450814763,0.06463310983448725,0.03893282743478618,0.057738038885600945,0.1120154946941661,0.057738038885600945,0.006895070948886306,1,1,1,1
20000,59,0,3,5977,3983,0.029913659851819575,0.03741663320576394,0.08425940511983715,0.03985839417576414,0.07727502738152808,0.18713435362086786,0.07727502738152808,0.006984377738309067,1,1,1,1
20000,59,0,4,5977,597,0.03987761167674496,0.05032019727212267,0.13798731883620285,0.08123399355263221,0.1315541908247549,0.29837982539873564,0.1315541908247549,0.006433128011447964,1,1,1,1
20000,59,1,2,5127,4316,0.009973297288075951,0.019843563839912037,0.06734973948154503,0.04027340307765927,0.060116966917571305,0.060116966917571305,0.060116966917571305,0.007232772563973727,1,1,1,1
20000,59,1,3,5127,3983,0.019945036390476102,0.039649787195346176,0.0881708363673799,0.04117285807596461,0.08082264527131078,0.13523582584427307,0.08082264527131078,0.007348191096069129,1,1,1,1
20000,59,1,4,5127,597,0.029913659851819575,0.05260944864756789,0.1419548474696086,0.08215326958769174,0.13476271823525965,0.24648129762214083,0.13476271823525965,0.0071921292343489485,1,1,1,1
20000,59,2,3,4316,3983,0.009973297288075951,0.0322804379223377,0.08284526643003486,0.042838421004364045,0.07511885892670175,0.07511885892670175,0.07511885892670175,0.007726407503333102,1,1,1,1
20000,59,2,4,4316,597,0.019945036390476102,0.04508020485498243,0.13646938301268657,0.08329470946311755,0.1283749143181,0.18636433070456954,0.1283749143181,0.008094468694586576,1,1,1,1
20000,59,3,4,3983,597,0.009973297288075951,0.02737471775985964,0.1197787694479645,0.08387075401800813,0.11124547177786777,0.11124547177786777,0.11124547177786777,0.008533297670096737,1,1,1,1
20000,60,0,1,6005,5038,0.009973297288075951,0.02978049587498044,0.07371537772399588,0.03724706599585901,0.06702756187083944,0.06702756187083944,0.06702756187083944,0.006687815853156434,1,1,1,1
20000,60,0,2,6005,4257,0.019945036390476102,0.03980458693004446,0.0857544393203929,0.03904958838231858,0.07885417531236305,0.12405547941370504,0.07885417531236305,0.006900264008029844,1,1,1,1
20000,60,0,3,6005,4039,0.029913659851819575,0.04091593227480855,0.08753015442241216,0.039655973693370164,0.08057190596817872,0.1760732095928005,0.08057190596817872,0.006958248454233443,1,1,1,1
20000,60,0,4,6005,661,0.03987761167674496,0.0368094666446645,0.12112046964721132,0.07774501653224512,0.11455448317690962,0.29478307648045926,0.11455448317690962,0.006565986470301696,1,1,1,1
20000,60,1,2,5038,4257,0.009973297288075951,0.01644145322422963,0.06431862553164538,0.04058646431863596,0.05702791754286559,0.05702791754286559,0.05702791754286559,0.007290707988779795,1,1,1,1
20000,60,1,3,5038,4039,0.019945036390476102,0.019673015412157047,0.06821455747682797,0.04117320208007054,0.060846217492227586,0.10904564772196106,0.060846217492227586,0.007368339984600389,1,1,1,1
20000,60,1,4,5038,661,0.029913659851819575,0.027408938662233595,0.11364726158184774,0.07881422933937443,0.10622316800160803,0.2277555146096198,0.10622316800160803,0.00742409358023971,1,1,1,1
20000,60,2,3,4257,4039,0.009973297288075951,0.009190810085574513,0.05974732269157844,0.04282692009352095,0.052017730179095466,0.052017730179095466,0.052017730179095466,0.007729592512482973,1,1,1,1
20000,60,2,4,4257,661,0.019945036390476102,0.03756951707555101,0.12582281053649816,0.07995682611664849,0.1175263431921995,0.17072759706675422,0.1175263431921995,0.00829646734429866,1,1,1,1
20000,60,3,4,4039,661,0.009973297288075951,0.03837059172313517,0.1272882549413375,0.08033927516452358,0.11870986688765875,0.11870986688765875,0.11870986688765875,0.008578388053678748,1,1,1,1
20000,61,0,1,5987,5034,0.009973297288075951,0.026878459148576395,0.0708540000631346,0.03728073153970395,0.06415919068828035,0.06415919068828035,0.06415919068828035,0.006694809374854241,1,1,1,1
20000,61,0,2,5987,4485,0.019945036390476102,0.03023585661910727,0.07557490851693674,0.038493680027850044,0.06872953664695731,0.12179729330574603,0.06872953664695731,0.006845371869979425,1,1,1,1
20000,61,0,3,5987,3902,0.029913659851819575,0.03978862625385926,0.08688011410363167,0.0400899159952584,0.07987854224911767,0.17995790593394725,0.07987854224911767,0.007001571854513999,1,1,1,1
20000,61,0,4,5987,592,0.03987761167674496,0.05331145409648835,0.14124170459915686,0.08151862391885964,0.134830078015348,0.29032685418089943,0.134830078015348,0.006411626583808866,1,1,1,1
20000,61,1,2,5034,4485,0.009973297288075951,0.01760536711565369,0.06484929722491826,0.04003273550181198,0.05763810261746567,0.05763810261746567,0.05763810261746567,0.007211194607452592,1,1,1,1
20000,61,1,3,5034,3902,0.019945036390476102,0.023565332367273206,0.07256169842848073,0.04157750017631984,0.06514283254359304,0.1157987152456669,0.06514283254359304,0.007418865884887688,1,1,1,1
20000,61,1,4,5034,592,0.029913659851819575,0.03682526388128299,0.1266603925953866,0.08256206512744901,0.119387329008732,0.22616766349261908,0.119387329008732,0.00727306358665461,1,1,1,1
20000,61,2,3,4485,3902,0.009973297288075951,0.015480269958463966,0.06584014700294274,0.04268034266973726,0.05816061262820123,0.05816061262820123,0.05816061262820123,0.007679534374741517,1,1,1,1
20000,61,2,4,4485,592,0.019945036390476102,0.03444439422700285,0.12564303392437776,0.08332172209929771,0.11776611632630056,0.16852956087515342,0.11776611632630056,0.007876917598077196,1,1,1,1
20000,61,3,4,3902,592,0.009973297288075951,0.026054725920179544,0.11900580156949739,0.08431422232677264,0.11036894824695219,0.11036894824695219,0.11036894824695219,0.008636853322545199,1,1,1,1
20000,62,0,1,5888,5101,0.009973297288075951,0.02171542451181785,0.0657159166731427,0.03729197355799076,0.059007398069808606,0.059007398069808606,0.059007398069808606,0.006708518603334088,1,1,1,1
20000,62,0,2,5888,4333,0.019945036390476102,0.038739014100583,0.08467677974493835,0.039013368785849496,0.07775238288643249,0.13083813238437694,0.07775238288643249,0.006924396858505863,1,1,1,1
20000,62,0,3,5888,4090,0.029913659851819575,0.05130795218985856,0.09796965531201508,0.03967007621691675,0.09097802840677531,0.1913100203695464,0.09097802840677531,0.006991626905239773,1,1,1,1
20000,62,0,4,5888,588,0.03987761167674496,0.08125831854480925,0.1695918225120609,0.08185223991473346,0.1631105584595427,0.3105449254599278,0.1631105584595427,0.006481264052518199,1,1,1,1
20000,62,1,2,5101,4333,0.009973297288075951,0.03155293760702632,0.07906832195461096,0.040277796707542016,0.07183073431456834,0.07183073431456834,0.07183073431456834,0.00723758764004262,1,1,1,1
20000,62,1,3,5101,4090,0.019945036390476102,0.044918466056562134,0.09315778788194794,0.0409167966017498,0.08583526265831193,0.1323026222997378,0.08583526265831193,0.007322525223636009,1,1,1,1
20000,62,1,4,5101,588,0.029913659851819575,0.07425614825424387,0.16416727092472483,0.08271585733000339,0.15697200558424726,0.2515375273901192,0.15697200558424726,0.007195265340477569,1,1,1,1
20000,62,2,3,4333,4090,0.009973297288075951,0.017966117762302947,0.06814271307071926,0.04250577022286651,0.060471887985169455,0.060471887985169455,0.060471887985169455,0.0076708250855498025,1,1,1,1
20000,62,2,4,4333,588,0.019945036390476102,0.04942413152660097,0.14127252768011242,0.08379581854306642,0.1332199500696674,0.17970679307555087,0.1332199500696674,0.008052577610445033,1,1,1,1
20000,62,3,4,4090,588,0.009973297288075951,0.03502985546296758,0.1276021890942802,0.08420504962741383,0.11923490509038141,0.11923490509038141,0.11923490509038141,0.008367284003898787,1,1,1,1
20000,63,0,1,5979,5002,0.009973297288075951,0.023053665304241244,0.06711653665641515,0.03735662138619837,0.060410286690439616,0.060410286690439616,0.060410286690439616,0.006706249965975533,1,1,1,1
20000,63,0,2,5979,4489,0.019945036390476102,0.014719223527240255,0.060061512994329574,0.038495068994293946,0.0532142925215342,0.12012259289257131,0.0532142925215342,0.006847220472795373,1,1,1,1
20000,63,0,3,5979,3930,0.029913659851819575,0.023033288264651508,0.07004585738402139,0.040015032575271364,0.06304832083992287,0.18659696414542842,0.06304832083992287,0.006997536544098515,1,1,1,1
20000,63,0,4,5979,600,0.03987761167674496,0.06207643418631881,0.14957329011863152,0.08105736522606743,0.14313379941238624,0.31440133590467323,0.14313379941238624,0.006439490706245277,1,1,1,1
20000,63,1,2,5002,4489,0.009973297288075951,0.019628504134100444,0.06693486604063964,0.04008380206803125,0.05971230620213169,0.05971230620213169,0.05971230620213169,0.007222559838507947,1,1,1,1
20000,63,1,3,5002,3930,0.019945036390476102,0.019502021074521814,0.06847866263334157,0.041553032179308065,0.06105505325382988,0.12618667745498882,0.06105505325382988,0.007423609379511691,1,1,1,1
20000,63,1,4,5002,600,0.029913659851819575,0.05728841796614692,0.14674934633790954,0.08213536435152038,0.1394237823176673,0.25399104921423366,0.1394237823176673,0.007325564020242231,1,1,1,1
20000,63,2,3,4489,3930,0.009973297288075951,0.0238840547178657,0.07414011439160087,0.04259031653499143,0.06647437125285713,0.06647437125285713,0.06647437125285713,0.007665743138743741,1,1,1,1
20000,63,2,4,4489,600,0.019945036390476102,0.0554180589589367,0.1461584054456147,0.08284959220287157,0.13826765116180828,0.19427874301210193,0.13826765116180828,0.007890754283806423,1,1,1,1
20000,63,3,4,3930,600,0.009973297288075951,0.044007633587786255,0.13641825972674482,0.08379673817145857,0.1278043717592448,0.1278043717592448,0.1278043717592448,0.008613887967500011,1,1,1,1
20000,64,0,1,5926,5054,0.009973297288075951,0.02226417064919256,0.0663022640476798,0.0373288176939101,0.059592988343102664,0.059592988343102664,0.059592988343102664,0.00670927570457714,1,1,1,1
20000,64,0,2,5926,4367,0.019945036390476102,0.04312959598424071,0.08890280038867021,0.03887270949205097,0.08200230547629167,0.1252816142597433,0.08200230547629167,0.006900494912378541,1,1,1,1
20000,64,0,3,5926,4042,0.029913659851819575,0.04515721942886897,0.09190147375888046,0.039754913042176564,0.08491213247104554,0.18612070550000065,0.08491213247104554,0.006989341287834919,1,1,1,1
20000,64,0,4,5926,611,0.03987761167674496,0.08157096276885745,0.16856088580893777,0.08047906904584776,0.1620500318147052,0.3195568985082234,0.1620500318147052,0.006510853994232568,1,1,1,1
20000,64,1,2,5054,4367,0.009973297288075951,0.025408935908039276,0.07293359564154961,0.04027969000860135,0.06568862591664063,0.06568862591664063,0.06568862591664063,0.007244969724908984,1,1,1,1
20000,64,1,3,5054,4042,0.019945036390476102,0.026525009364474772,0.07502071902356709,0.04113556257331512,0.06766057193778989,0.12652771715689798,0.06766057193778989,0.007360147085777202,1,1,1,1
20000,64,1,4,5054,611,0.029913659851819575,0.06794637554347582,0.15668775391263698,0.08144225003496457,0.1493886255784404,0.2599639101651207,0.1493886255784404,0.007299128334196575,1,1,1,1
20000,64,2,3,4367,4042,0.009973297288075951,0.0182842009144423,0.06851502157947688,0.04255489032581506,0.06083909124025736,0.06083909124025736,0.06083909124025736,0.007675930339219518,1,1,1,1
20000,64,2,4,4367,611,0.019945036390476102,0.04998618938272725,0.14046267875783067,0.08241421902917798,0.13240040841190523,0.1942752842484801,0.13240040841190523,0.008062270345925437,1,1,1,1
20000,64,3,4,4042,611,0.009973297288075951,0.05047006432459178,0.14191760362527717,0.08296612868363097,0.13343619300822274,0.13343619300822274,0.13343619300822274,0.00848141061705443,1,1,1,1
20000,65,0,1,5945,4922,0.009973297288075951,0.016899015730338585,0.061208264517928684,0.037569522673108535,0.05446853840344712,0.05446853840344712,0.05446853840344712,0.0067397261144815646,1,1,1,1
20000,65,0,2,5945,4527,0.019945036390476102,0.015757654800103216,0.06105787707970865,0.03845097340398552,0.054208628204088734,0.11567289407069128,0.054208628204088734,0.006849248875619919,1,1,1,1
20000,65,0,3,5945,4008,0.029913659851819575,0.028972458783022792,0.07579125692863688,0.03982802983662672,0.06880048861964952,0.18472940991139097,0.06880048861964952,0.006990768308987358,1,1,1,1
20000,65,0,4,5945,598,0.03987761167674496,0.06845385937425286,0.15612184461038475,0.08120634883620335,0.14966020821045622,0.3106745424850303,0.14966020821045622,0.0064616363999285276,1,1,1,1
20000,65,1,2,4922,4527,0.009973297288075951,0.021054628479966697,0.0684450888198256,0.040149727187277474,0.06120435566724417,0.06120435566724417,0.06120435566724417,0.007240733152581426,1,1,1,1
20000,65,1,3,4922,4008,0.019945036390476102,0.039637810928326245,0.08854684713419379,0.041477227199204825,0.08111503812753107,0.13026087150794388,0.08111503812753107,0.0074318090066627235,1,1,1,1
20000,65,1,4,4922,598,0.029913659851819575,0.06876504235301473,0.1585232656494001,0.08235462820331017,0.15111967055632491,0.2562060040815832,0.15111967055632491,0.007403595093075199,1,1,1,1
20000,65,2,3,4527,4008,0.009973297288075951,0.02677134134646547,0.07667135104434836,0.04228517449423423,0.0690565158406997,0.0690565158406997,0.0690565158406997,0.007614835203648654,1,1,1,1
20000,65,2,4,4527,598,0.019945036390476102,0.06285623309566613,0.15360542988406684,0.08290784508798037,0.1457640781836465,0.19500164841433903,0.1457640781836465,0.00784135170042033,1,1,1,1
20000,65,3,4,4008,598,0.009973297288075951,0.04217818543514973,0.1344459580895591,0.08376694713848959,0.12594513257363932,0.12594513257363932,0.12594513257363932,0.008500825515919769,1,1,1,1
20000,66,0,1,5909,5058,0.009973297288075951,0.027537796289727245,0.07159722747683839,0.037345696542997284,0.06488349283272453,0.06488349283272453,0.06488349283272453,0.0067137346441138585,1,1,1,1
20000,66,0,2,5909,4438,0.019945036390476102,0.04039426723665546,0.08600005288690472,0.03871855991141784,0.0791128271480733,0.12688715868241185,0.0791128271480733,0.006887225738831423,1,1,1,1
20000,66,0,3,5909,3995,0.029913659851819575,0.052350511756212414,0.09927531196222544,0.03991581703993351,0.09226632879614592,0.19688984003429022,0.09226632879614592,0.0070089831660795215,1,1,1,1
20000,66,0,4,5909,600,0.03987761167674496,0.055213234049754534,0.14283440203570794,0.0811249474325834,0.13633818148233795,0.3135733026762242,0.13633818148233795,0.006496220553369986,1,1,1,1
20000,66,1,2,5058,4438,0.009973297288075951,0.02190409189410053,0.06922188571145557,0.0400995739555868,0.06200366584968733,0.06200366584968733,0.06200366584968733,0.007218219861768245,1,1,1,1
20000,66,1,3,5058,3995,0.019945036390476102,0.03338425701165604,0.08202106538477483,0.04126182745386248,0.07464608446551851,0.1320063472015657,0.07464608446551851,0.007374980919256313,1,1,1,1
20000,66,1,4,5058,600,0.029913659851819575,0.04256820877817313,0.1319013849312323,0.08206457406073057,0.12463278283890371,0.2486898098434997,0.12463278283890371,0.007268602092328588,1,1,1,1
20000,66,2,3,4438,3995,0.009973297288075951,0.027482076796085275,0.0776652396323422,0.042520604555793096,0.07000268135187837,0.07000268135187837,0.07000268135187837,0.007662558280463833,1,1,1,1
20000,66,2,4,4438,600,0.019945036390476102,0.03677407240498731,0.12765360302118461,0.08292787526220129,0.1197019476671886,0.18668614399381234,0.1197019476671886,0.007951655353996015,1,1,1,1
20000,66,3,4,3995,600,0.009973297288075951,0.03300792657488527,0.12520647174684632,0.08367553606704871,0.11668346264193398,0.11668346264193398,0.11668346264193398,0.00852300910491234,1,1,1,1
20000,67,0,1,6001,5026,0.009973297288075951,0.034019863913117565,0.0779891033403457,0.03727682652875583,0.0712966904418734,0.0712966904418734,0.0712966904418734,0.006692412898472305,1,1,1,1
20000,67,0,2,6001,4463,0.019945036390476102,0.03202707682262085,0.07740140524282708,0.03852812843334458,0.07055520525596543,0.1318586491087954,0.07055520525596543,0.006846199986861659,1,1,1,1
20000,67,0,3,6001,3919,0.029913659851819575,0.03994860259532307,0.08695896383114979,0.040019014209208476,0.07996761680453154,0.208966879185506,0.07996761680453154,0.006991347026618244,1,1,1,1
20000,67,0,4,6001,591,0.03987761167674496,0.07226488760615474,0.16022715741703927,0.08156459928914805,0.1538294868953028,0.33312694267672627,0.1538294868953028,0.0063976705217364815,1,1,1,1
20000,67,1,2,5026,4463,0.009973297288075951,0.020462182802240325,0.06778419086264566,0.0400997758646817,0.060561958666922024,0.060561958666922024,0.060561958666922024,0.007222232195723634,1,1,1,1
20000,67,1,3,5026,3919,0.019945036390476102,0.026056037058431625,0.07501407793445744,0.04154153619469019,0.06759757325312182,0.1376701887436326,0.06759757325312182,0.007416504681335617,1,1,1,1
20000,67,1,4,5026,591,0.029913659851819575,0.04629193843452284,0.13620188788560647,0.08263124903534143,0.12892318746986425,0.2618302522348529,0.12892318746986425,0.0072787004157422175,1,1,1,1
20000,67,2,3,4463,3919,0.009973297288075951,0.03442812402643558,0.0847912538954395,0.042680106050274995,0.07710823007671058,0.07710823007671058,0.07710823007671058,0.007683023818728915,1,1,1,1
20000,67,2,4,4463,591,0.019945036390476102,0.06424548070182623,0.15556051914588798,0.0834142272264497,0.14765970792827593,0.20126829356793086,0.14765970792827593,0.007900811217612047,1,1,1,1
20000,67,3,4,3919,591,0.009973297288075951,0.039819457379101086,0.1327705286387833,0.08434060611211919,0.12416006349122027,0.12416006349122027,0.12416006349122027,0.008610465147563029,1,1,1,1
20000,68,0,1,6005,4907,0.009973297288075951,0.017554965319132365,0.06179392180739729,0.037515284230158895,0.05507024954929126,0.05507024954929126,0.05507024954929126,0.00672367225810603,1,1,1,1
20000,68,0,2,6005,4379,0.019945036390476102,0.032333944138429216,0.07793384004869064,0.03873245343313789,0.0710663975715671,0.1259025022305668,0.0710663975715671,0.0068674424771235365,1,1,1,1
20000,68,0,3,6005,4107,0.029913659851819575,0.03449025008986306,0.08089157001083319,0.03946105210654558,0.07395130219640864,0.17915308628509452,0.07395130219640864,0.0069402678144245555,1,1,1,1
20000,68,0,4,6005,602,0.03987761167674496,0.04662310754327098,0.1339638753219731,0.08091683489543991,0.1275399424387109,0.2953665502329257,0.1275399424387109,0.006423932883262207,1,1,1,1
20000,68,1,2,4907,4379,0.009973297288075951,0.030302237744449123,0.07813352821102734,0.04053001493682641,0.07083225268127553,0.07083225268127553,0.07083225268127553,0.007301275529751808,1,1,1,1
20000,68,1,3,4907,4107,0.019945036390476102,0.023800170386128694,0.07243288486341562,0.041230763453056304,0.065030933839185,0.12408283673580328,0.065030933839185,0.007401951024230621,1,1,1,1
20000,68,1,4,4907,602,0.029913659851819575,0.04119174790640803,0.13076391024142697,0.08214315858558427,0.1233349064919923,0.24029630068363447,0.1233349064919923,0.007429003749434671,1,1,1,1
20000,68,2,3,4379,4107,0.009973297288075951,0.010898853032377281,0.060892506931660706,0.04235173102215046,0.05325058405452774,0.05325058405452774,0.05325058405452774,0.007641922877132966,1,1,1,1
20000,68,2,4,4379,602,0.019945036390476102,0.037872540265037224,0.12880564202205264,0.0829053264763087,0.12077786674134593,0.16946404800235892,0.12077786674134593,0.008027775280706709,1,1,1,1
20000,68,3,4,4107,602,0.009973297288075951,0.03285412556311362,0.12458865133083775,0.08335933838471757,0.11621346394783119,0.11621346394783119,0.11621346394783119,0.008375187383006563,1,1,1,1
20000,69,0,1,6045,4953,0.009973297288075951,0.03163804276326504,0.07569924477926544,0.0373634194849635,0.06900146224822853,0.06900146224822853,0.06900146224822853,0.006697782531036908,1,1,1,1
20000,69,0,2,6045,4301,0.019945036390476102,0.03882391018765907,0.084576226406987,0.03887907386985601,0.07770298405751508,0.1250725959623033,0.07770298405751508,0.006873242349471925,1,1,1,1
20000,69,0,3,6045,4078,0.029913659851819575,0.05043796505771858,0.09685982337198865,0.039489828469037876,0.08992779352675645,0.1864133417691924,0.08992779352675645,0.006932029845232196,1,1,1,1
20000,69,0,4,6045,623,0.03987761167674496,0.06624367537741949,0.15238721339968694,0.07969775414744926,0.14594142952486874,0.29235028055118395,0.14594142952486874,0.006445783874818201,1,1,1,1
20000,69,1,2,4953,4301,0.009973297288075951,0.015436664750960838,0.06338183456705739,0.040634468963113915,0.05607113371407475,0.05607113371407475,0.05607113371407475,0.007310700852982632,1,1,1,1
20000,69,1,3,4953,4078,0.019945036390476102,0.032139036813630284,0.08075374872466896,0.04122254761075507,0.07336158442438535,0.11741187952096385,0.07336158442438535,0.00739216430028361,1,1,1,1
20000,69,1,4,4953,623,0.029913659851819575,0.042726508797463425,0.13106290041649948,0.08090657261488977,0.1236330814123532,0.22334881830295542,0.1236330814123532,0.007429819004146285,1,1,1,1
20000,69,2,3,4301,4078,0.009973297288075951,0.01872609891810917,0.06903192503247538,0.042614646888779924,0.06134074580688909,0.06134074580688909,0.06134074580688909,0.007691179225586285,1,1,1,1
20000,69,2,4,4301,623,0.019945036390476102,0.03586160671134375,0.12588911253370735,0.0818584096594795,0.11772001637082326,0.16727768458888065,0.11772001637082326,0.008169096162884096,1,1,1,1
20000,69,3,4,4078,623,0.009973297288075951,0.02369682050733013,0.11439386842463586,0.08224011827466143,0.10593693878199156,0.10593693878199156,0.10593693878199156,0.0084569296426443,1,1,1,1
20000,70,0,1,5983,4995,0.009973297288075951,0.024157267747439898,0.068229221430438,0.03736509807250738,0.06152236581994728,0.06152236581994728,0.06152236581994728,0.006706855610490718,1,1,1,1
20000,70,0,2,5983,4473,0.019945036390476102,0.04365943464751587,0.08903809579922031,0.03852854552685847,0.08218798017437434,0.14070585142306113,0.08218798017437434,0.0068501156248459705,1,1,1,1
20000,70,0,3,5983,3939,0.029913659851819575,0.044255414883084376,0.09123126856651068,0.03998233075108053,0.0842377456341649,0.19519418209342432,0.0842377456341649,0.006993522932345772,1,1,1,1
20000,70,0,4,5983,610,0.03987761167674496,0.06715721867696178,0.15410013508369877,0.08048059598143079,0.14763781465839257,0.31735425065623046,0.14763781465839257,0.0064623204253062005,1,1,1,1
20000,70,1,2,4995,4473,0.009973297288075951,0.03904870665434046,0.08641459773515861,0.04013477894877341,0.07918348560311386,0.07918348560311386,0.07918348560311386,0.007231112132044748,1,1,1,1
20000,70,1,3,4995,3939,0.019945036390476102,0.03694982110823697,0.08591290472077698,0.04153949306126861,0.07848931416950558,0.13367181627347707,0.07848931416950558,0.007423590551271397,1,1,1,1
20000,70,1,4,4995,610,0.029913659851819575,0.07071825924284947,0.15964840557870016,0.08157343301311525,0.15229169225596473,0.2558318848362832,0.15229169225596473,0.007356713322735436,1,1,1,1
20000,70,2,3,4473,3939,0.009973297288075951,0.011888203214378112,0.062157994295624464,0.042600127455985085,0.0544883306703632,0.0544883306703632,0.0544883306703632,0.0076696636252612665,1,1,1,1
20000,70,2,4,4473,610,0.019945036390476102,0.04728516820412454,0.13752202200868158,0.08230464087810947,0.129589809082234,0.17664839923316933,0.129589809082234,0.00793221292644758,1,1,1,1
20000,70,3,4,3939,610,0.009973297288075951,0.0389476400351258,0.1307816863714047,0.08321242852768033,0.12216006856280613,0.12216006856280613,0.12216006856280613,0.008621617808598561,1,1,1,1
20000,71,0,1,6041,4943,0.009973297288075951,0.01915597118523449,0.06324748464901994,0.03738969052996658,0.05654566171520107,0.05654566171520107,0.05654566171520107,0.0067018229338188726,1,1,1,1
20000,71,0,2,6041,4412,0.019945036390476102,0.04246991283347412,0.08791497432649309,0.03859991746688702,0.08106983030036113,0.1295236629897667,0.08106983030036113,0.006845144026131955,1,1,1,1
20000,71,0,3,6041,3973,0.029913659851819575,0.03811191525248658,0.0848753060295484,0.039802437343858216,0.0779143525963448,0.19350688385997655,0.0779143525963448,0.006960953433203604,1,1,1,1
20000,71,0,4,6041,631,0.03987761167674496,0.0975216632462117,0.1832574406754786,0.07926729842973329,0.176788961675945,0.3398457975823689,0.176788961675945,0.006468478999533622,1,1,1,1
20000,71,1,2,4943,4412,0.009973297288075951,0.0325979539368933,0.08025232137166358,0.04038004733767234,0.07297800127456563,0.07297800127456563,0.07297800127456563,0.007274320097097942,1,1,1,1
20000,71,1,3,4943,3973,0.019945036390476102,0.03311503976950625,0.08208773648831938,0.04153760801854714,0.07465264778805339,0.13696122214477546,0.07465264778805339,0.0074350887002659904,1,1,1,1
20000,71,1,4,4943,631,0.029913659851819575,0.08555728650514438,0.1735023698761626,0.08048721281304178,0.16604449931818616,0.28330013586716785,0.16604449931818616,0.007457870557976448,1,1,1,1
20000,71,2,3,4412,3973,0.009973297288075951,0.021341471067511608,0.07166771581555825,0.042641749802698234,0.06398322087020984,0.06398322087020984,0.06398322087020984,0.007684494945348411,1,1,1,1
20000,71,2,4,4412,631,0.019945036390476102,0.0707241308461436,0.16002276224639533,0.08124910391047653,0.1519732347566201,0.21032213459260218,0.1519732347566201,0.008049527489775221,1,1,1,1
20000,71,3,4,3973,631,0.009973297288075951,0.064336809119241,0.1549537698035356,0.08200210460315135,0.14633891372239236,0.14633891372239236,0.14633891372239236,0.008614856081143235,1,1,1,1
20000,72,0,1,6121,4919,0.009973297288075951,0.02068869384403088,0.06469931679514516,0.03732895866173075,0.05801765250576163,0.05801765250576163,0.05801765250576163,0.006681664289383535,1,1,1,1
20000,72,0,2,6121,4392,0.019945036390476102,0.01625956834677955,0.0616230610358025,0.03854269223720283,0.05480226058398238,0.12174579319646821,0.05480226058398238,0.006820800451820118,1,1,1,1
20000,72,0,3,6121,3947,0.029913659851819575,0.029179306748910894,0.07589030957500424,0.03977581156330735,0.06895511831221825,0.18982999907294296,0.06895511831221825,0.006935191262785995,1,1,1,1
20000,72,0,4,6121,621,0.03987761167674496,0.04484048342326685,0.1309585759272414,0.07973667681095177,0.12457716023421862,0.3118970548928673,0.12457716023421862,0.006381415693022766,1,1,1,1
