scenario,n_cal,repetition,method,class_id,test_count,coverage,threshold,threshold_is_infinite,rank,own_calibration_count,pooled_calibration_count,selected_radius,certified_epsilon,planned_pooled_support,selection_objective,structural_count,dkw_radius
no_ordinal_structure,400,62,independent_mondrian,0,30218,0.8726255873982395,0.72991444637744,0,108,118,118,0,0.0,120.47200000000001,0.008232349841938883,15059,0.013263432144987715
no_ordinal_structure,400,62,independent_mondrian,1,24760,0.9060985460420032,1.3651608421252557,0,91,100,100,0,0.0,100.416,0.009860377060818807,12552,0.014527722019658372
no_ordinal_structure,400,62,independent_mondrian,2,22059,0.9253819302778911,0.7483364460967503,0,81,88,88,0,0.0,87.848,0.011255177381595535,10981,0.01553220238490345
no_ordinal_structure,400,62,independent_mondrian,3,19926,0.910669477065141,1.4659404382624817,0,78,85,85,0,0.0,79.184,0.0124713159732615,9898,0.016359885575981444
no_ordinal_structure,400,62,independent_mondrian,4,3037,0.8455712874547251,0.5974957614351071,0,9,9,9,0,0.0,12.08,0.0764525993883792,1510,0.04188567444870058
no_ordinal_structure,400,62,fixed_ordinal_pooling_h1,0,30218,0.9999669071414389,1.2590285416906375,0,198,118,218,0,0.0,120.47200000000001,0.008232349841938883,15059,0.013263432144987715
no_ordinal_structure,400,62,fixed_ordinal_pooling_h1,1,24760,0.6842891760904685,1.1931484714671563,0,277,100,306,0,0.0,100.416,0.009860377060818807,12552,0.014527722019658372
no_ordinal_structure,400,62,fixed_ordinal_pooling_h1,2,22059,1.0,1.3569170941025472,0,247,88,273,0,0.0,87.848,0.011255177381595535,10981,0.01553220238490345
no_ordinal_structure,400,62,fixed_ordinal_pooling_h1,3,19926,0.7100772859580448,1.3074190952568294,0,165,85,182,0,0.0,79.184,0.0124713159732615,9898,0.016359885575981444
no_ordinal_structure,400,62,fixed_ordinal_pooling_h1,4,3037,1.0,1.4509826340601504,0,86,9,94,0,0.0,12.08,0.0764525993883792,1510,0.04188567444870058
no_ordinal_structure,400,62,adaptive_approximate,0,30218,0.8726255873982395,0.72991444637744,0,108,118,118,0,0.0,120.47200000000001,0.008232349841938883,15059,0.013263432144987715
no_ordinal_structure,400,62,adaptive_approximate,1,24760,0.9060985460420032,1.3651608421252557,0,91,100,100,0,0.0,100.416,0.009860377060818807,12552,0.014527722019658372
no_ordinal_structure,400,62,adaptive_approximate,2,22059,0.9253819302778911,0.7483364460967503,0,81,88,88,0,0.0,87.848,0.011255177381595535,10981,0.01553220238490345
no_ordinal_structure,400,62,adaptive_approximate,3,19926,0.910669477065141,1.4659404382624817,0,78,85,85,0,0.0,79.184,0.0124713159732615,9898,0.016359885575981444
no_ordinal_structure,400,62,adaptive_approximate,4,3037,0.8455712874547251,0.5974957614351071,0,9,9,9,0,0.0,12.08,0.0764525993883792,1510,0.04188567444870058
no_ordinal_structure,400,62,adaptive_certified_v0_3,0,30218,0.8726255873982395,0.72991444637744,0,108,118,118,0,0.0,120.47200000000001,0.008232349841938883,15059,0.013263432144987715
no_ordinal_structure,400,62,adaptive_certified_v0_3,1,24760,0.9060985460420032,1.3651608421252557,0,91,100,100,0,0.0,100.416,0.009860377060818807,12552,0.014527722019658372
no_ordinal_structure,400,62,adaptive_certified_v0_3,2,22059,0.9253819302778911,0.7483364460967503,0,81,88,88,0,0.0,87.848,0.011255177381595535,10981,0.01553220238490345
no_ordinal_structure,400,62,adaptive_certified_v0_3,3,19926,0.910669477065141,1.4659404382624817,0,78,85,85,0,0.0,79.184,0.0124713159732615,9898,0.016359885575981444
no_ordinal_structure,400,62,adaptive_certified_v0_3,4,3037,0.8455712874547251,0.5974957614351071,0,9,9,9,0,0.0,12.08,0.0764525993883792,1510,0.04188567444870058
no_ordinal_structure,400,63,independent_mondrian,0,29987,0.9237669656851302,0.7833904981151852,0,112,123,123,0,0.0,119.512,0.008297928836962294,14939,0.013316595958118418
no_ordinal_structure,400,63,independent_mondrian,1,24970,0.8370044052863436,1.2971181473992557,0,87,95,95,0,0.0,100.264,0.009875177753199557,12533,0.014538729846340876
no_ordinal_structure,400,63,independent_mondrian,2,21955,0.9455704850831246,0.7802990645161025,0,85,93,93,0,0.0,88.776,0.011138834432364998,11097,0.015450807919836709
no_ordinal_structure,400,63,independent_mondrian,3,20125,0.9354534161490683,1.5069607837647028,0,65,71,71,0,0.0,79.128,0.01248003194888179,9891,0.016365673612807143
no_ordinal_structure,400,63,independent_mondrian,4,2963,0.8214647316908539,0.5879621639777147,0,18,18,18,0,0.0,12.32,0.07507507507507508,1540,0.04147569060566556
no_ordinal_structure,400,63,fixed_ordinal_pooling_h1,0,29987,0.9998999566478808,1.2192241856912664,0,198,123,218,0,0.0,119.512,0.008297928836962294,14939,0.013316595958118418
no_ordinal_structure,400,63,fixed_ordinal_pooling_h1,1,24970,0.6388866639967962,1.1716826326234395,0,281,95,311,0,0.0,100.264,0.009875177753199557,12533,0.014538729846340876
no_ordinal_structure,400,63,fixed_ordinal_pooling_h1,2,21955,1.0,1.3594694228511672,0,234,93,259,0,0.0,88.776,0.011138834432364998,11097,0.015450807919836709
no_ordinal_structure,400,63,fixed_ordinal_pooling_h1,3,20125,0.8053664596273292,1.3726523641805057,0,165,71,182,0,0.0,79.128,0.01248003194888179,9891,0.016365673612807143
no_ordinal_structure,400,63,fixed_ordinal_pooling_h1,4,2963,1.0,1.4870952031463769,0,81,18,89,0,0.0,12.32,0.07507507507507508,1540,0.04147569060566556
no_ordinal_structure,400,63,adaptive_approximate,0,29987,0.9237669656851302,0.7833904981151852,0,112,123,123,0,0.0,119.512,0.008297928836962294,14939,0.013316595958118418
no_ordinal_structure,400,63,adaptive_approximate,1,24970,0.8370044052863436,1.2971181473992557,0,87,95,95,0,0.0,100.264,0.009875177753199557,12533,0.014538729846340876
no_ordinal_structure,400,63,adaptive_approximate,2,21955,0.9455704850831246,0.7802990645161025,0,85,93,93,0,0.0,88.776,0.011138834432364998,11097,0.015450807919836709
no_ordinal_structure,400,63,adaptive_approximate,3,20125,0.9354534161490683,1.5069607837647028,0,65,71,71,0,0.0,79.128,0.01248003194888179,9891,0.016365673612807143
no_ordinal_structure,400,63,adaptive_approximate,4,2963,0.8214647316908539,0.5879621639777147,0,18,18,18,0,0.0,12.32,0.07507507507507508,1540,0.04147569060566556
no_ordinal_structure,400,63,adaptive_certified_v0_3,0,29987,0.9237669656851302,0.7833904981151852,0,112,123,123,0,0.0,119.512,0.008297928836962294,14939,0.013316595958118418
no_ordinal_structure,400,63,adaptive_certified_v0_3,1,24970,0.8370044052863436,1.2971181473992557,0,87,95,95,0,0.0,100.264,0.009875177753199557,12533,0.014538729846340876
no_ordinal_structure,400,63,adaptive_certified_v0_3,2,21955,0.9455704850831246,0.7802990645161025,0,85,93,93,0,0.0,88.776,0.011138834432364998,11097,0.015450807919836709
no_ordinal_structure,400,63,adaptive_certified_v0_3,3,20125,0.9354534161490683,1.5069607837647028,0,65,71,71,0,0.0,79.128,0.01248003194888179,9891,0.016365673612807143
no_ordinal_structure,400,63,adaptive_certified_v0_3,4,2963,0.8214647316908539,0.5879621639777147,0,18,18,18,0,0.0,12.32,0.07507507507507508,1540,0.04147569060566556
no_ordinal_structure,400,64,independent_mondrian,0,29893,0.8626768808751213,0.7183831515486676,0,100,110,110,0,0.0,121.184,0.00818437765992274,15148,0.013224411004912704
no_ordinal_structure,400,64,independent_mondrian,1,25243,0.8633284474903934,1.3159680160326754,0,91,100,100,0,0.0,99.864,0.009914340101522843,12483,0.014567817806768696
no_ordinal_structure,400,64,independent_mondrian,2,21995,0.9296658331438964,0.7525803928152448,0,80,87,87,0,0.0,87.816,0.01125923257070798,10977,0.015535032081116562
no_ordinal_structure,400,64,independent_mondrian,3,19873,0.8798369647260101,1.4337994821387605,0,81,89,89,0,0.0,79.176,0.012472560367192177,9897,0.016360712062408807
no_ordinal_structure,400,64,independent_mondrian,4,2996,0.9806408544726302,0.7997079064777177,0,14,14,14,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,64,fixed_ordinal_pooling_h1,0,29893,0.9997992841133375,1.2286980616989713,0,190,110,210,0,0.0,121.184,0.00818437765992274,15148,0.013224411004912704
no_ordinal_structure,400,64,fixed_ordinal_pooling_h1,1,25243,0.6582022738977142,1.1805290528608452,0,269,100,297,0,0.0,99.864,0.009914340101522843,12483,0.014567817806768696
no_ordinal_structure,400,64,fixed_ordinal_pooling_h1,2,21995,1.0,1.3407910799919527,0,250,87,276,0,0.0,87.816,0.01125923257070798,10977,0.015535032081116562
no_ordinal_structure,400,64,fixed_ordinal_pooling_h1,3,19873,0.7877522266391587,1.3580968807148877,0,172,89,190,0,0.0,79.176,0.012472560367192177,9897,0.016360712062408807
no_ordinal_structure,400,64,fixed_ordinal_pooling_h1,4,2996,1.0,1.4315956543289943,0,94,14,103,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,64,adaptive_approximate,0,29893,0.8626768808751213,0.7183831515486676,0,100,110,110,0,0.0,121.184,0.00818437765992274,15148,0.013224411004912704
no_ordinal_structure,400,64,adaptive_approximate,1,25243,0.8633284474903934,1.3159680160326754,0,91,100,100,0,0.0,99.864,0.009914340101522843,12483,0.014567817806768696
no_ordinal_structure,400,64,adaptive_approximate,2,21995,0.9296658331438964,0.7525803928152448,0,80,87,87,0,0.0,87.816,0.01125923257070798,10977,0.015535032081116562
no_ordinal_structure,400,64,adaptive_approximate,3,19873,0.8798369647260101,1.4337994821387605,0,81,89,89,0,0.0,79.176,0.012472560367192177,9897,0.016360712062408807
no_ordinal_structure,400,64,adaptive_approximate,4,2996,0.9806408544726302,0.7997079064777177,0,14,14,14,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,64,adaptive_certified_v0_3,0,29893,0.8626768808751213,0.7183831515486676,0,100,110,110,0,0.0,121.184,0.00818437765992274,15148,0.013224411004912704
no_ordinal_structure,400,64,adaptive_certified_v0_3,1,25243,0.8633284474903934,1.3159680160326754,0,91,100,100,0,0.0,99.864,0.009914340101522843,12483,0.014567817806768696
no_ordinal_structure,400,64,adaptive_certified_v0_3,2,21995,0.9296658331438964,0.7525803928152448,0,80,87,87,0,0.0,87.816,0.01125923257070798,10977,0.015535032081116562
no_ordinal_structure,400,64,adaptive_certified_v0_3,3,19873,0.8798369647260101,1.4337994821387605,0,81,89,89,0,0.0,79.176,0.012472560367192177,9897,0.016360712062408807
no_ordinal_structure,400,64,adaptive_certified_v0_3,4,2996,0.9806408544726302,0.7997079064777177,0,14,14,14,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,65,independent_mondrian,0,29951,0.868418416747354,0.7241471377567369,0,109,120,120,0,0.0,119.48,0.008300132802124834,14935,0.01331837911237897
no_ordinal_structure,400,65,independent_mondrian,1,25133,0.9309274658815103,1.3937369416358332,0,99,109,109,0,0.0,99.648,0.009935617200540498,12456,0.014583598079826503
no_ordinal_structure,400,65,independent_mondrian,2,22079,0.9081933058562435,0.7263708589831424,0,76,83,83,0,0.0,86.832,0.011385372073959378,10854,0.015622807370088952
no_ordinal_structure,400,65,independent_mondrian,3,19952,0.9412089013632718,1.5125775713121006,0,72,78,78,0,0.0,82.08,0.01203659123736158,10260,0.016068683851173642
no_ordinal_structure,400,65,independent_mondrian,4,2885,0.8897746967071057,0.6353056217015343,0,10,10,10,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,65,fixed_ordinal_pooling_h1,0,29951,0.9998998363994525,1.2584809561677304,0,207,120,229,0,0.0,119.48,0.008300132802124834,14935,0.01331837911237897
no_ordinal_structure,400,65,fixed_ordinal_pooling_h1,1,25133,0.7121712489555564,1.211455035522192,0,282,109,312,0,0.0,99.648,0.009935617200540498,12456,0.014583598079826503
no_ordinal_structure,400,65,fixed_ordinal_pooling_h1,2,22079,1.0,1.3714324795594954,0,244,83,270,0,0.0,86.832,0.011385372073959378,10854,0.015622807370088952
no_ordinal_structure,400,65,fixed_ordinal_pooling_h1,3,19952,0.7735064153969526,1.3508333628494131,0,155,78,171,0,0.0,82.08,0.01203659123736158,10260,0.016068683851173642
no_ordinal_structure,400,65,fixed_ordinal_pooling_h1,4,2885,1.0,1.4773725209977802,0,81,10,88,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,65,adaptive_approximate,0,29951,0.868418416747354,0.7241471377567369,0,109,120,120,0,0.0,119.48,0.008300132802124834,14935,0.01331837911237897
no_ordinal_structure,400,65,adaptive_approximate,1,25133,0.9309274658815103,1.3937369416358332,0,99,109,109,0,0.0,99.648,0.009935617200540498,12456,0.014583598079826503
no_ordinal_structure,400,65,adaptive_approximate,2,22079,0.9081933058562435,0.7263708589831424,0,76,83,83,0,0.0,86.832,0.011385372073959378,10854,0.015622807370088952
no_ordinal_structure,400,65,adaptive_approximate,3,19952,0.9412089013632718,1.5125775713121006,0,72,78,78,0,0.0,82.08,0.01203659123736158,10260,0.016068683851173642
no_ordinal_structure,400,65,adaptive_approximate,4,2885,0.8897746967071057,0.6353056217015343,0,10,10,10,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,65,adaptive_certified_v0_3,0,29951,0.868418416747354,0.7241471377567369,0,109,120,120,0,0.0,119.48,0.008300132802124834,14935,0.01331837911237897
no_ordinal_structure,400,65,adaptive_certified_v0_3,1,25133,0.9309274658815103,1.3937369416358332,0,99,109,109,0,0.0,99.648,0.009935617200540498,12456,0.014583598079826503
no_ordinal_structure,400,65,adaptive_certified_v0_3,2,22079,0.9081933058562435,0.7263708589831424,0,76,83,83,0,0.0,86.832,0.011385372073959378,10854,0.015622807370088952
no_ordinal_structure,400,65,adaptive_certified_v0_3,3,19952,0.9412089013632718,1.5125775713121006,0,72,78,78,0,0.0,82.08,0.01203659123736158,10260,0.016068683851173642
no_ordinal_structure,400,65,adaptive_certified_v0_3,4,2885,0.8897746967071057,0.6353056217015343,0,10,10,10,0,0.0,11.959999999999999,0.0771604938271605,1495,0.04209527879909167
no_ordinal_structure,400,66,independent_mondrian,0,30026,0.9137414240991141,0.7740023451284139,0,114,125,125,0,0.0,120.696,0.008217196949776493,15087,0.013251118611164158
no_ordinal_structure,400,66,independent_mondrian,1,24968,0.9199375200256328,1.3843376997509222,0,95,104,104,0,0.0,99.344,0.0099657179303197,12418,0.014605894480978163
no_ordinal_structure,400,66,independent_mondrian,2,21934,0.893088355977022,0.7074468955840262,0,70,76,76,0,0.0,88.576,0.011163704563722426,11072,0.015468241644516649
no_ordinal_structure,400,66,independent_mondrian,3,20053,0.9447962898319453,1.519853406060026,0,78,85,85,0,0.0,79.0,0.0125,9875,0.016378926513946745
no_ordinal_structure,400,66,independent_mondrian,4,3019,0.9185160649221596,0.6745783095720821,0,10,10,10,0,0.0,12.384,0.07471607890017931,1548,0.04136837945402825
no_ordinal_structure,400,66,fixed_ordinal_pooling_h1,0,30026,0.9999333910610804,1.2222466213721208,0,207,125,229,0,0.0,120.696,0.008217196949776493,15087,0.013251118611164158
no_ordinal_structure,400,66,fixed_ordinal_pooling_h1,1,24968,0.6637295738545338,1.185749268944701,0,276,104,305,0,0.0,99.344,0.0099657179303197,12418,0.014605894480978163
no_ordinal_structure,400,66,fixed_ordinal_pooling_h1,2,21934,1.0,1.3898696047243193,0,240,76,265,0,0.0,88.576,0.011163704563722426,11072,0.015468241644516649
no_ordinal_structure,400,66,fixed_ordinal_pooling_h1,3,20053,0.8387772403131701,1.3962966634512957,0,155,85,171,0,0.0,79.0,0.0125,9875,0.016378926513946745
no_ordinal_structure,400,66,fixed_ordinal_pooling_h1,4,3019,1.0,1.4646077096917132,0,87,10,95,0,0.0,12.384,0.07471607890017931,1548,0.04136837945402825
no_ordinal_structure,400,66,adaptive_approximate,0,30026,0.9137414240991141,0.7740023451284139,0,114,125,125,0,0.0,120.696,0.008217196949776493,15087,0.013251118611164158
no_ordinal_structure,400,66,adaptive_approximate,1,24968,0.9199375200256328,1.3843376997509222,0,95,104,104,0,0.0,99.344,0.0099657179303197,12418,0.014605894480978163
no_ordinal_structure,400,66,adaptive_approximate,2,21934,0.893088355977022,0.7074468955840262,0,70,76,76,0,0.0,88.576,0.011163704563722426,11072,0.015468241644516649
no_ordinal_structure,400,66,adaptive_approximate,3,20053,0.9447962898319453,1.519853406060026,0,78,85,85,0,0.0,79.0,0.0125,9875,0.016378926513946745
no_ordinal_structure,400,66,adaptive_approximate,4,3019,0.9185160649221596,0.6745783095720821,0,10,10,10,0,0.0,12.384,0.07471607890017931,1548,0.04136837945402825
no_ordinal_structure,400,66,adaptive_certified_v0_3,0,30026,0.9137414240991141,0.7740023451284139,0,114,125,125,0,0.0,120.696,0.008217196949776493,15087,0.013251118611164158
no_ordinal_structure,400,66,adaptive_certified_v0_3,1,24968,0.9199375200256328,1.3843376997509222,0,95,104,104,0,0.0,99.344,0.0099657179303197,12418,0.014605894480978163
no_ordinal_structure,400,66,adaptive_certified_v0_3,2,21934,0.893088355977022,0.7074468955840262,0,70,76,76,0,0.0,88.576,0.011163704563722426,11072,0.015468241644516649
no_ordinal_structure,400,66,adaptive_certified_v0_3,3,20053,0.9447962898319453,1.519853406060026,0,78,85,85,0,0.0,79.0,0.0125,9875,0.016378926513946745
no_ordinal_structure,400,66,adaptive_certified_v0_3,4,3019,0.9185160649221596,0.6745783095720821,0,10,10,10,0,0.0,12.384,0.07471607890017931,1548,0.04136837945402825
no_ordinal_structure,400,67,independent_mondrian,0,30085,0.898919727438923,0.7563998716872802,0,103,113,113,0,0.0,120.384,0.008238318064983853,15048,0.013268279005059962
no_ordinal_structure,400,67,independent_mondrian,1,24939,0.9084165363486908,1.367140376857996,0,106,116,116,0,0.0,99.592,0.009941148401463337,12449,0.014587697639635158
no_ordinal_structure,400,67,independent_mondrian,2,21991,0.9210586148879087,0.7423005547512671,0,80,87,87,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,67,independent_mondrian,3,20085,0.9057505601194922,1.460807064083388,0,68,74,74,0,0.0,79.848,0.012368889768454384,9981,0.016291720800579213
no_ordinal_structure,400,67,independent_mondrian,4,2900,0.9879310344827587,0.8477142023906967,0,10,10,10,0,0.0,11.984,0.07701786814540973,1498,0.04205310619328077
no_ordinal_structure,400,67,fixed_ordinal_pooling_h1,0,30085,0.9999002825328237,1.2410023095984146,0,207,113,229,0,0.0,120.384,0.008238318064983853,15048,0.013268279005059962
no_ordinal_structure,400,67,fixed_ordinal_pooling_h1,1,24939,0.6319820361682505,1.1672762028895929,0,286,116,316,0,0.0,99.592,0.009941148401463337,12449,0.014587697639635158
no_ordinal_structure,400,67,fixed_ordinal_pooling_h1,2,21991,1.0,1.367090689901494,0,251,87,277,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,67,fixed_ordinal_pooling_h1,3,20085,0.7469255663430421,1.3340050624915678,0,155,74,171,0,0.0,79.848,0.012368889768454384,9981,0.016291720800579213
no_ordinal_structure,400,67,fixed_ordinal_pooling_h1,4,2900,1.0,1.4571988534584497,0,77,10,84,0,0.0,11.984,0.07701786814540973,1498,0.04205310619328077
no_ordinal_structure,400,67,adaptive_approximate,0,30085,0.898919727438923,0.7563998716872802,0,103,113,113,0,0.0,120.384,0.008238318064983853,15048,0.013268279005059962
no_ordinal_structure,400,67,adaptive_approximate,1,24939,0.9084165363486908,1.367140376857996,0,106,116,116,0,0.0,99.592,0.009941148401463337,12449,0.014587697639635158
no_ordinal_structure,400,67,adaptive_approximate,2,21991,0.9210586148879087,0.7423005547512671,0,80,87,87,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,67,adaptive_approximate,3,20085,0.9057505601194922,1.460807064083388,0,68,74,74,0,0.0,79.848,0.012368889768454384,9981,0.016291720800579213
no_ordinal_structure,400,67,adaptive_approximate,4,2900,0.9879310344827587,0.8477142023906967,0,10,10,10,0,0.0,11.984,0.07701786814540973,1498,0.04205310619328077
no_ordinal_structure,400,67,adaptive_certified_v0_3,0,30085,0.898919727438923,0.7563998716872802,0,103,113,113,0,0.0,120.384,0.008238318064983853,15048,0.013268279005059962
no_ordinal_structure,400,67,adaptive_certified_v0_3,1,24939,0.9084165363486908,1.367140376857996,0,106,116,116,0,0.0,99.592,0.009941148401463337,12449,0.014587697639635158
no_ordinal_structure,400,67,adaptive_certified_v0_3,2,21991,0.9210586148879087,0.7423005547512671,0,80,87,87,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,67,adaptive_certified_v0_3,3,20085,0.9057505601194922,1.460807064083388,0,68,74,74,0,0.0,79.848,0.012368889768454384,9981,0.016291720800579213
no_ordinal_structure,400,67,adaptive_certified_v0_3,4,2900,0.9879310344827587,0.8477142023906967,0,10,10,10,0,0.0,11.984,0.07701786814540973,1498,0.04205310619328077
no_ordinal_structure,400,68,independent_mondrian,0,30006,0.9060854495767513,0.7619423576046713,0,109,120,120,0,0.0,120.37599999999999,0.008238861059847087,15047,0.013268719892232326
no_ordinal_structure,400,68,independent_mondrian,1,24995,0.9391078215643128,1.4076416758619714,0,81,88,88,0,0.0,99.512,0.009949060808659663,12439,0.014593560155500819
no_ordinal_structure,400,68,independent_mondrian,2,21989,0.8787120833143844,0.693435197755617,0,86,94,94,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,68,independent_mondrian,3,20013,0.8891720381751861,1.4444721184329332,0,77,84,84,0,0.0,80.096,0.012331064417480516,10012,0.016266479345790636
no_ordinal_structure,400,68,independent_mondrian,4,2997,0.9162495829162496,0.6836125508686444,0,14,14,14,0,0.0,11.824,0.07797878976918278,1478,0.04233667721572494
no_ordinal_structure,400,68,fixed_ordinal_pooling_h1,0,30006,0.9999666733320003,1.2643560810446972,0,189,120,208,0,0.0,120.37599999999999,0.008238861059847087,15047,0.013268719892232326
no_ordinal_structure,400,68,fixed_ordinal_pooling_h1,1,24995,0.714742948589718,1.2139854271015025,0,273,88,302,0,0.0,99.512,0.009949060808659663,12439,0.014593560155500819
no_ordinal_structure,400,68,fixed_ordinal_pooling_h1,2,21989,1.0,1.368335583277817,0,241,94,266,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,68,fixed_ordinal_pooling_h1,3,20013,0.7348223654624494,1.32552010037613,0,174,84,192,0,0.0,80.096,0.012331064417480516,10012,0.016266479345790636
no_ordinal_structure,400,68,fixed_ordinal_pooling_h1,4,2997,1.0,1.4126165886317552,0,90,14,98,0,0.0,11.824,0.07797878976918278,1478,0.04233667721572494
no_ordinal_structure,400,68,adaptive_approximate,0,30006,0.9060854495767513,0.7619423576046713,0,109,120,120,0,0.0,120.37599999999999,0.008238861059847087,15047,0.013268719892232326
no_ordinal_structure,400,68,adaptive_approximate,1,24995,0.9391078215643128,1.4076416758619714,0,81,88,88,0,0.0,99.512,0.009949060808659663,12439,0.014593560155500819
no_ordinal_structure,400,68,adaptive_approximate,2,21989,0.8787120833143844,0.693435197755617,0,86,94,94,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,68,adaptive_approximate,3,20013,0.8891720381751861,1.4444721184329332,0,77,84,84,0,0.0,80.096,0.012331064417480516,10012,0.016266479345790636
no_ordinal_structure,400,68,adaptive_approximate,4,2997,0.9162495829162496,0.6836125508686444,0,14,14,14,0,0.0,11.824,0.07797878976918278,1478,0.04233667721572494
no_ordinal_structure,400,68,adaptive_certified_v0_3,0,30006,0.9060854495767513,0.7619423576046713,0,109,120,120,0,0.0,120.37599999999999,0.008238861059847087,15047,0.013268719892232326
no_ordinal_structure,400,68,adaptive_certified_v0_3,1,24995,0.9391078215643128,1.4076416758619714,0,81,88,88,0,0.0,99.512,0.009949060808659663,12439,0.014593560155500819
no_ordinal_structure,400,68,adaptive_certified_v0_3,2,21989,0.8787120833143844,0.693435197755617,0,86,94,94,0,0.0,88.19200000000001,0.011211767871557986,11024,0.015501880484487534
no_ordinal_structure,400,68,adaptive_certified_v0_3,3,20013,0.8891720381751861,1.4444721184329332,0,77,84,84,0,0.0,80.096,0.012331064417480516,10012,0.016266479345790636
no_ordinal_structure,400,68,adaptive_certified_v0_3,4,2997,0.9162495829162496,0.6836125508686444,0,14,14,14,0,0.0,11.824,0.07797878976918278,1478,0.04233667721572494
no_ordinal_structure,400,69,independent_mondrian,0,30149,0.8746558758167767,0.7331551089316588,0,111,122,122,0,0.0,120.288,0.008244838730954423,15036,0.01327357255364681
no_ordinal_structure,400,69,independent_mondrian,1,24976,0.8713164638052531,1.3242266333711539,0,106,116,116,0,0.0,98.424,0.010057933698101061,12303,0.01467399864193614
no_ordinal_structure,400,69,independent_mondrian,2,21859,0.8687039663296583,0.6866944132590043,0,71,77,77,0,0.0,88.288,0.011199713287339845,11036,0.015493450203531704
no_ordinal_structure,400,69,independent_mondrian,3,20020,0.9284715284715285,1.4917283076553458,0,68,74,74,0,0.0,81.104,0.012179674559095782,10138,0.016165079436287876
no_ordinal_structure,400,69,independent_mondrian,4,2996,0.9716288384512684,0.7873967001281483,0,11,11,11,0,0.0,11.895999999999999,0.07754342431761788,1487,0.04220836235756939
no_ordinal_structure,400,69,fixed_ordinal_pooling_h1,0,30149,0.9999668314040266,1.2604572653845012,0,216,122,238,0,0.0,120.288,0.008244838730954423,15036,0.01327357255364681
no_ordinal_structure,400,69,fixed_ordinal_pooling_h1,1,24976,0.7140454836643177,1.2108862521340333,0,285,116,315,0,0.0,98.424,0.010057933698101061,12303,0.01467399864193614
no_ordinal_structure,400,69,fixed_ordinal_pooling_h1,2,21859,1.0,1.359265878735342,0,242,77,267,0,0.0,88.288,0.011199713287339845,11036,0.015493450203531704
no_ordinal_structure,400,69,fixed_ordinal_pooling_h1,3,20020,0.8624375624375624,1.419658076260664,0,147,74,162,0,0.0,81.104,0.012179674559095782,10138,0.016165079436287876
no_ordinal_structure,400,69,fixed_ordinal_pooling_h1,4,2996,1.0,1.4888343060142806,0,78,11,85,0,0.0,11.895999999999999,0.07754342431761788,1487,0.04220836235756939
no_ordinal_structure,400,69,adaptive_approximate,0,30149,0.8746558758167767,0.7331551089316588,0,111,122,122,0,0.0,120.288,0.008244838730954423,15036,0.01327357255364681
no_ordinal_structure,400,69,adaptive_approximate,1,24976,0.8713164638052531,1.3242266333711539,0,106,116,116,0,0.0,98.424,0.010057933698101061,12303,0.01467399864193614
no_ordinal_structure,400,69,adaptive_approximate,2,21859,0.8687039663296583,0.6866944132590043,0,71,77,77,0,0.0,88.288,0.011199713287339845,11036,0.015493450203531704
no_ordinal_structure,400,69,adaptive_approximate,3,20020,0.9284715284715285,1.4917283076553458,0,68,74,74,0,0.0,81.104,0.012179674559095782,10138,0.016165079436287876
no_ordinal_structure,400,69,adaptive_approximate,4,2996,0.9716288384512684,0.7873967001281483,0,11,11,11,0,0.0,11.895999999999999,0.07754342431761788,1487,0.04220836235756939
no_ordinal_structure,400,69,adaptive_certified_v0_3,0,30149,0.8746558758167767,0.7331551089316588,0,111,122,122,0,0.0,120.288,0.008244838730954423,15036,0.01327357255364681
no_ordinal_structure,400,69,adaptive_certified_v0_3,1,24976,0.8713164638052531,1.3242266333711539,0,106,116,116,0,0.0,98.424,0.010057933698101061,12303,0.01467399864193614
no_ordinal_structure,400,69,adaptive_certified_v0_3,2,21859,0.8687039663296583,0.6866944132590043,0,71,77,77,0,0.0,88.288,0.011199713287339845,11036,0.015493450203531704
no_ordinal_structure,400,69,adaptive_certified_v0_3,3,20020,0.9284715284715285,1.4917283076553458,0,68,74,74,0,0.0,81.104,0.012179674559095782,10138,0.016165079436287876
